timestamp,farm_id,mulch_type,degradation_percent,evaporation_reduction,temperature_reduction,status
2026-01-17 05:40:00,F0648,Organic,11.92,60.42,4.22,Needs Replacement
2026-01-17 05:45:00,F0792,Biodegradable,13.67,39.07,5.88,Healthy
2026-01-17 05:50:00,F0503,Organic,96.98,38.59,4.57,Needs Replacement
2026-01-17 05:55:00,F0568,Plastic,86.02,21.25,1.5,Healthy
2026-01-17 06:00:00,F0114,Biodegradable,91.8,39.96,5.3,Needs Replacement
2026-01-17 06:05:00,F0256,Biodegradable,12.21,44.66,3.0,Healthy
2026-01-17 06:10:00,F0728,Plastic,11.9,27.04,1.34,Healthy
2026-01-17 06:15:00,F0612,Biodegradable,92.01,23.07,1.36,Needs Replacement
2026-01-17 06:20:00,F0562,Organic,96.58,21.13,1.47,Needs Replacement
2026-01-17 06:25:00,F0672,Organic,33.71,69.9,2.23,Damaged
2026-01-17 06:30:00,F0373,Organic,31.19,14.5,1.97,Needs Replacement
2026-01-17 06:35:00,F0598,Biodegradable,72.07,13.9,5.95,Damaged
2026-01-17 06:40:00,F0932,Organic,70.48,26.56,4.68,Needs Replacement
2026-01-17 06:45:00,F0973,Biodegradable,39.04,26.94,4.99,Healthy
2026-01-17 06:50:00,F0644,Biodegradable,98.12,11.84,1.74,Damaged
2026-01-17 06:55:00,F0940,Organic,34.07,37.09,7.57,Healthy
2026-01-17 07:00:00,F0150,Plastic,36.56,56.7,3.07,Needs Replacement
2026-01-17 07:05:00,F0414,Plastic,63.82,15.19,2.09,Damaged
2026-01-17 07:10:00,F0895,Plastic,36.16,32.02,2.81,Needs Replacement
2026-01-17 07:15:00,F0670,Organic,2.26,12.57,3.06,Healthy
2026-01-17 07:20:00,F0522,Biodegradable,83.88,10.31,6.73,Needs Replacement
2026-01-17 07:25:00,F0525,Organic,86.11,25.64,6.51,Healthy
2026-01-17 07:30:00,F0833,Organic,87.69,10.21,5.47,Needs Replacement
2026-01-17 07:35:00,F0996,Plastic,54.15,13.54,2.9,Needs Replacement
2026-01-17 07:40:00,F0173,Plastic,13.56,18.44,4.3,Damaged
2026-01-17 07:45:00,F0676,Plastic,72.01,17.3,7.09,Healthy
2026-01-17 07:50:00,F0570,Plastic,22.94,43.13,2.27,Needs Replacement
2026-01-17 07:55:00,F0160,Biodegradable,1.32,26.66,3.29,Healthy
2026-01-17 08:00:00,F0033,Plastic,35.79,46.36,5.17,Needs Replacement
2026-01-17 08:05:00,F0464,Biodegradable,9.23,53.58,4.88,Healthy
2026-01-17 08:10:00,F0119,Plastic,22.82,63.39,1.71,Needs Replacement
2026-01-17 08:15:00,F0322,Plastic,66.7,59.56,7.62,Needs Replacement
2026-01-17 08:20:00,F0169,Biodegradable,96.72,66.62,7.49,Damaged
2026-01-17 08:25:00,F0952,Organic,59.2,65.41,1.05,Needs Replacement
2026-01-17 08:30:00,F0980,Organic,11.77,52.01,5.65,Damaged
2026-01-17 08:35:00,F0247,Plastic,98.05,45.93,4.25,Healthy
2026-01-17 08:40:00,F0917,Organic,92.66,11.03,1.51,Healthy
2026-01-17 08:45:00,F0338,Plastic,62.21,64.6,5.99,Needs Replacement
2026-01-17 08:50:00,F0806,Biodegradable,7.72,29.97,6.31,Healthy
2026-01-17 08:55:00,F0420,Organic,92.98,25.76,4.29,Needs Replacement
2026-01-17 09:00:00,F0180,Plastic,73.28,47.73,4.85,Damaged
2026-01-17 09:05:00,F0024,Organic,50.99,43.33,5.27,Healthy
2026-01-17 09:10:00,F0658,Biodegradable,75.6,39.86,7.39,Healthy
2026-01-17 09:15:00,F0792,Plastic,67.37,23.64,4.91,Damaged
2026-01-17 09:20:00,F0743,Biodegradable,14.59,23.32,5.62,Needs Replacement
2026-01-17 09:25:00,F0738,Organic,25.06,65.06,2.68,Damaged
2026-01-17 09:30:00,F0331,Organic,57.57,29.14,3.32,Needs Replacement
2026-01-17 09:35:00,F0787,Plastic,78.42,45.54,3.14,Damaged
2026-01-17 09:40:00,F0001,Organic,75.96,21.19,7.26,Damaged
2026-01-17 09:45:00,F0306,Organic,96.47,43.99,1.34,Healthy
2026-01-17 09:50:00,F0387,Plastic,51.98,58.06,4.0,Damaged
2026-01-17 09:55:00,F0240,Organic,4.85,29.89,4.22,Needs Replacement
2026-01-17 10:00:00,F0326,Plastic,37.13,63.62,1.58,Needs Replacement
2026-01-17 10:05:00,F0574,Plastic,41.44,65.59,3.93,Needs Replacement
2026-01-17 10:10:00,F0226,Biodegradable,58.77,43.11,1.98,Healthy
2026-01-17 10:15:00,F0631,Biodegradable,51.2,21.67,6.06,Healthy
2026-01-17 10:20:00,F0309,Organic,64.01,60.93,3.07,Needs Replacement
2026-01-17 10:25:00,F0832,Plastic,85.97,20.82,6.62,Damaged
2026-01-17 10:30:00,F0923,Organic,28.2,21.05,6.21,Healthy
2026-01-17 10:35:00,F0281,Plastic,21.26,40.74,6.37,Needs Replacement
2026-01-17 10:40:00,F0351,Plastic,70.94,28.47,6.04,Needs Replacement
2026-01-17 10:45:00,F0470,Organic,60.04,29.66,3.37,Damaged
2026-01-17 10:50:00,F0577,Organic,92.82,33.05,6.84,Healthy
2026-01-17 10:55:00,F0245,Plastic,16.22,19.87,4.17,Healthy
2026-01-17 11:00:00,F0615,Organic,65.72,47.23,3.37,Needs Replacement
2026-01-17 11:05:00,F0656,Biodegradable,18.13,23.33,1.58,Healthy
2026-01-17 11:10:00,F0934,Plastic,52.54,23.58,2.96,Damaged
2026-01-17 11:15:00,F0633,Biodegradable,43.51,21.03,7.17,Healthy
2026-01-17 11:20:00,F0161,Biodegradable,44.26,15.95,3.07,Healthy
2026-01-17 11:25:00,F0476,Biodegradable,82.92,11.59,1.61,Healthy
2026-01-17 11:30:00,F0181,Organic,90.52,31.55,2.69,Needs Replacement
2026-01-17 11:35:00,F0006,Organic,60.41,38.49,7.93,Healthy
2026-01-17 11:40:00,F0995,Plastic,98.62,59.16,6.26,Healthy
2026-01-17 11:45:00,F0310,Biodegradable,83.9,45.18,4.5,Needs Replacement
2026-01-17 11:50:00,F0688,Biodegradable,0.76,19.07,3.93,Healthy
2026-01-17 11:55:00,F0383,Biodegradable,10.62,24.36,2.7,Healthy
2026-01-17 12:00:00,F0003,Plastic,48.94,39.23,5.23,Damaged
2026-01-17 12:05:00,F0441,Plastic,2.17,52.52,5.54,Needs Replacement
2026-01-17 12:10:00,F0736,Biodegradable,14.62,60.5,3.64,Needs Replacement
2026-01-17 12:15:00,F0363,Biodegradable,70.0,13.84,6.18,Needs Replacement
2026-01-17 12:20:00,F0832,Plastic,0.25,36.97,7.98,Healthy
2026-01-17 12:25:00,F0824,Plastic,0.05,57.64,3.41,Healthy
2026-01-17 12:30:00,F0643,Organic,74.29,14.97,3.7,Needs Replacement
2026-01-17 12:35:00,F0340,Organic,91.6,42.07,1.53,Needs Replacement
2026-01-17 12:40:00,F0014,Biodegradable,44.11,27.28,2.72,Healthy
2026-01-17 12:45:00,F0694,Biodegradable,61.49,66.7,3.47,Damaged
2026-01-17 12:50:00,F0998,Organic,91.24,65.2,5.69,Needs Replacement
2026-01-17 12:55:00,F0353,Plastic,96.92,52.69,3.38,Damaged
2026-01-17 13:00:00,F0129,Plastic,47.09,63.78,3.93,Damaged
2026-01-17 13:05:00,F0329,Organic,16.01,15.19,5.9,Damaged
2026-01-17 13:10:00,F0640,Plastic,5.49,49.73,6.58,Healthy
2026-01-17 13:15:00,F0490,Biodegradable,13.2,14.15,1.8,Damaged
2026-01-17 13:20:00,F0846,Organic,67.98,36.51,3.7,Damaged
2026-01-17 13:25:00,F0204,Biodegradable,42.76,30.12,1.95,Needs Replacement
2026-01-17 13:30:00,F0890,Plastic,12.31,31.34,2.09,Needs Replacement
2026-01-17 13:35:00,F0525,Organic,81.87,41.01,2.99,Needs Replacement
2026-01-17 13:40:00,F0867,Plastic,22.07,39.88,1.58,Damaged
2026-01-17 13:45:00,F0765,Plastic,31.16,11.29,1.2,Needs Replacement
2026-01-17 13:50:00,F0771,Biodegradable,83.02,56.37,2.72,Damaged
2026-01-17 13:55:00,F0715,Plastic,90.79,18.91,2.7,Healthy
2026-01-17 14:00:00,F0642,Biodegradable,14.32,36.24,5.2,Needs Replacement
2026-01-17 14:05:00,F0774,Biodegradable,38.0,22.52,7.8,Damaged
2026-01-17 14:10:00,F0821,Biodegradable,25.79,39.45,4.88,Needs Replacement
2026-01-17 14:15:00,F0350,Plastic,41.27,44.21,7.18,Damaged
2026-01-17 14:20:00,F0684,Plastic,13.95,15.65,6.45,Needs Replacement
2026-01-17 14:25:00,F0300,Plastic,80.38,19.82,4.0,Needs Replacement
2026-01-17 14:30:00,F0909,Organic,44.51,57.58,2.54,Healthy
2026-01-17 14:35:00,F0324,Organic,80.55,39.27,7.95,Healthy
2026-01-17 14:40:00,F0855,Organic,96.22,64.58,4.42,Damaged
2026-01-17 14:45:00,F0481,Organic,39.23,65.82,3.7,Needs Replacement
2026-01-17 14:50:00,F0164,Plastic,52.89,40.68,5.12,Needs Replacement
2026-01-17 14:55:00,F0851,Plastic,81.41,44.67,5.96,Healthy
2026-01-17 15:00:00,F0982,Organic,30.68,47.53,3.2,Damaged
2026-01-17 15:05:00,F0547,Organic,12.96,44.05,3.29,Healthy
2026-01-17 15:10:00,F0785,Plastic,14.3,50.33,7.06,Needs Replacement
2026-01-17 15:15:00,F0968,Plastic,87.58,52.66,2.26,Damaged
2026-01-17 15:20:00,F0797,Plastic,31.96,11.31,4.09,Needs Replacement
2026-01-17 15:25:00,F0135,Biodegradable,68.48,26.16,1.97,Healthy
2026-01-17 15:30:00,F0923,Plastic,30.12,62.12,5.6,Healthy
2026-01-17 15:35:00,F0473,Biodegradable,14.73,21.75,7.25,Damaged
2026-01-17 15:40:00,F0007,Organic,93.49,51.95,6.11,Needs Replacement
2026-01-17 15:45:00,F0899,Plastic,97.25,53.38,4.25,Needs Replacement
2026-01-17 15:50:00,F0054,Organic,11.62,41.19,5.89,Healthy
2026-01-17 15:55:00,F0096,Organic,20.36,48.98,4.71,Needs Replacement
2026-01-17 16:00:00,F0971,Plastic,55.55,60.45,7.61,Healthy
2026-01-17 16:05:00,F0711,Plastic,19.31,48.71,7.17,Damaged
2026-01-17 16:10:00,F0945,Organic,69.87,26.18,1.45,Needs Replacement
2026-01-17 16:15:00,F0202,Organic,40.02,53.79,1.08,Damaged
2026-01-17 16:20:00,F0828,Biodegradable,21.97,18.44,7.04,Needs Replacement
2026-01-17 16:25:00,F0905,Plastic,20.05,16.77,7.92,Healthy
2026-01-17 16:30:00,F0738,Biodegradable,82.17,60.46,7.24,Damaged
2026-01-17 16:35:00,F0837,Organic,29.22,65.09,1.89,Damaged
2026-01-17 16:40:00,F0870,Organic,20.35,69.57,2.49,Damaged
2026-01-17 16:45:00,F0171,Biodegradable,57.63,11.38,6.53,Damaged
2026-01-17 16:50:00,F0088,Biodegradable,60.53,39.93,6.18,Healthy
2026-01-17 16:55:00,F0260,Biodegradable,38.12,61.11,5.48,Needs Replacement
2026-01-17 17:00:00,F0025,Biodegradable,89.07,62.6,5.2,Needs Replacement
2026-01-17 17:05:00,F0054,Plastic,91.72,26.8,6.01,Healthy
2026-01-17 17:10:00,F0096,Biodegradable,14.56,47.3,6.35,Healthy
2026-01-17 17:15:00,F0896,Plastic,37.42,59.49,7.78,Healthy
2026-01-17 17:20:00,F0487,Organic,10.83,29.91,3.74,Damaged
2026-01-17 17:25:00,F0554,Plastic,71.54,63.67,5.5,Healthy
2026-01-17 17:30:00,F0776,Biodegradable,95.17,54.02,5.04,Damaged
2026-01-17 17:35:00,F0289,Plastic,3.57,25.32,1.48,Needs Replacement
2026-01-17 17:40:00,F0522,Organic,24.2,30.91,3.69,Healthy
2026-01-17 17:45:00,F0650,Biodegradable,68.71,60.02,2.34,Healthy
2026-01-17 17:50:00,F0470,Organic,27.44,48.74,4.34,Needs Replacement
2026-01-17 17:55:00,F0013,Plastic,50.57,21.83,5.37,Needs Replacement
2026-01-17 18:00:00,F0113,Organic,51.63,29.07,2.97,Needs Replacement
2026-01-17 18:05:00,F0623,Plastic,54.89,12.17,7.73,Healthy
2026-01-17 18:10:00,F0415,Biodegradable,88.86,57.42,5.6,Damaged
2026-01-17 18:15:00,F0719,Plastic,69.39,48.75,2.43,Needs Replacement
2026-01-17 18:20:00,F0435,Biodegradable,9.34,31.95,7.49,Needs Replacement
2026-01-17 18:25:00,F0852,Organic,11.28,44.13,4.29,Needs Replacement
2026-01-17 18:30:00,F0680,Plastic,35.62,54.15,4.65,Healthy
2026-01-17 18:35:00,F0329,Plastic,41.38,38.59,1.29,Needs Replacement
2026-01-17 18:40:00,F0262,Organic,96.96,42.18,3.62,Damaged
2026-01-17 18:45:00,F0451,Biodegradable,53.91,45.28,3.95,Healthy
2026-01-17 18:50:00,F0254,Biodegradable,54.54,24.81,7.66,Damaged
2026-01-17 18:55:00,F0164,Organic,59.33,55.67,2.14,Needs Replacement
2026-01-17 19:00:00,F0718,Organic,65.95,15.66,7.34,Needs Replacement
2026-01-17 19:05:00,F0834,Organic,55.96,13.99,3.31,Needs Replacement
2026-01-17 19:10:00,F0005,Plastic,42.78,39.09,7.08,Healthy
2026-01-17 19:15:00,F0923,Organic,15.16,40.93,2.43,Healthy
2026-01-17 19:20:00,F0831,Biodegradable,47.9,33.05,5.15,Healthy
2026-01-17 19:25:00,F0757,Biodegradable,25.5,14.18,3.6,Healthy
2026-01-17 19:30:00,F0967,Organic,16.46,17.55,4.63,Needs Replacement
2026-01-17 19:35:00,F0479,Plastic,10.65,24.31,6.63,Healthy
2026-01-17 19:40:00,F0908,Biodegradable,53.52,43.86,4.3,Healthy
2026-01-17 19:45:00,F0886,Biodegradable,63.89,55.93,2.57,Healthy
2026-01-17 19:50:00,F0942,Biodegradable,95.01,57.6,4.28,Healthy
2026-01-17 19:55:00,F0327,Plastic,12.09,55.6,3.05,Damaged
2026-01-17 20:00:00,F0204,Plastic,73.25,49.15,7.45,Damaged
2026-01-17 20:05:00,F0075,Plastic,6.15,36.56,1.58,Healthy
2026-01-17 20:10:00,F0692,Organic,71.63,26.72,2.35,Needs Replacement
2026-01-17 20:15:00,F0757,Biodegradable,21.66,50.67,1.36,Needs Replacement
2026-01-17 20:20:00,F0481,Plastic,84.88,51.5,4.13,Damaged
2026-01-17 20:25:00,F0958,Plastic,83.42,57.02,7.32,Damaged
2026-01-17 20:30:00,F0374,Biodegradable,57.96,47.85,1.76,Damaged
2026-01-17 20:35:00,F0467,Organic,43.45,56.31,3.82,Needs Replacement
2026-01-17 20:40:00,F0537,Plastic,4.07,46.56,5.77,Healthy
2026-01-17 20:45:00,F0731,Organic,28.76,25.96,1.12,Healthy
2026-01-17 20:50:00,F0142,Biodegradable,16.15,59.45,2.97,Needs Replacement
2026-01-17 20:55:00,F0640,Plastic,68.22,31.87,6.46,Damaged
2026-01-17 21:00:00,F0779,Organic,18.23,60.27,5.06,Healthy
2026-01-17 21:05:00,F0371,Biodegradable,98.41,52.21,4.21,Needs Replacement
2026-01-17 21:10:00,F0117,Organic,47.82,24.59,1.35,Needs Replacement
2026-01-17 21:15:00,F0968,Organic,78.86,45.2,1.58,Healthy
2026-01-17 21:20:00,F0726,Plastic,74.52,15.77,1.48,Needs Replacement
2026-01-17 21:25:00,F0358,Biodegradable,0.89,40.24,1.94,Damaged
2026-01-17 21:30:00,F0932,Organic,71.78,50.17,6.91,Damaged
2026-01-17 21:35:00,F0226,Organic,45.57,43.38,6.98,Needs Replacement
2026-01-17 21:40:00,F0916,Plastic,50.76,52.82,3.51,Damaged
2026-01-17 21:45:00,F0584,Plastic,18.69,27.02,3.82,Needs Replacement
2026-01-17 21:50:00,F0947,Organic,38.44,68.22,5.98,Damaged
2026-01-17 21:55:00,F0832,Plastic,38.73,27.02,6.82,Healthy
2026-01-17 22:00:00,F0507,Biodegradable,87.66,15.5,7.96,Healthy
2026-01-17 22:05:00,F0798,Biodegradable,81.73,34.46,3.55,Healthy
2026-01-17 22:10:00,F0911,Biodegradable,31.04,42.32,2.85,Healthy
2026-01-17 22:15:00,F0003,Plastic,98.85,39.88,1.9,Healthy
2026-01-17 22:20:00,F0022,Biodegradable,68.92,54.08,5.6,Needs Replacement
2026-01-17 22:25:00,F0387,Plastic,66.41,15.18,5.67,Needs Replacement
2026-01-17 22:30:00,F0287,Plastic,8.6,11.45,6.36,Healthy
2026-01-17 22:35:00,F0208,Biodegradable,49.55,16.87,7.68,Healthy
2026-01-17 22:40:00,F0241,Organic,87.91,51.76,2.39,Needs Replacement
2026-01-17 22:45:00,F0730,Plastic,84.5,64.57,3.67,Healthy
2026-01-17 22:50:00,F0604,Plastic,8.94,13.49,6.06,Damaged
2026-01-17 22:55:00,F0455,Biodegradable,82.08,45.32,1.46,Healthy
2026-01-17 23:00:00,F0844,Biodegradable,72.71,58.57,3.17,Healthy
2026-01-17 23:05:00,F0344,Biodegradable,17.35,48.62,7.64,Needs Replacement
2026-01-17 23:10:00,F0775,Plastic,6.45,42.63,7.6,Damaged
2026-01-17 23:15:00,F0946,Organic,68.29,47.3,2.61,Damaged
2026-01-17 23:20:00,F0249,Organic,22.06,36.61,3.97,Needs Replacement
2026-01-17 23:25:00,F0808,Plastic,17.04,64.97,1.17,Healthy
2026-01-17 23:30:00,F0069,Organic,98.5,50.46,4.0,Damaged
2026-01-17 23:35:00,F0263,Organic,30.31,37.53,5.88,Healthy
2026-01-17 23:40:00,F0849,Plastic,87.18,64.68,2.54,Healthy
2026-01-17 23:45:00,F0691,Biodegradable,97.95,50.85,7.63,Healthy
2026-01-17 23:50:00,F0208,Biodegradable,0.84,46.77,4.48,Needs Replacement
2026-01-17 23:55:00,F0572,Biodegradable,61.87,27.41,1.98,Healthy
2026-01-18 00:00:00,F0239,Organic,74.7,18.4,3.96,Needs Replacement
2026-01-18 00:05:00,F0746,Plastic,73.34,31.36,1.2,Needs Replacement
2026-01-18 00:10:00,F0101,Biodegradable,81.23,35.63,5.83,Needs Replacement
2026-01-18 00:15:00,F0544,Biodegradable,47.87,62.18,1.88,Healthy
2026-01-18 00:20:00,F0928,Biodegradable,40.92,24.17,4.81,Damaged
2026-01-18 00:25:00,F0901,Biodegradable,35.75,15.27,5.58,Healthy
2026-01-18 00:30:00,F0189,Organic,45.99,34.09,5.14,Needs Replacement
2026-01-18 00:35:00,F0012,Biodegradable,43.5,40.88,5.84,Damaged
2026-01-18 00:40:00,F0973,Organic,68.78,36.85,3.78,Needs Replacement
2026-01-18 00:45:00,F0693,Biodegradable,16.9,43.02,5.49,Damaged
2026-01-18 00:50:00,F0598,Plastic,96.75,10.04,3.04,Needs Replacement
2026-01-18 00:55:00,F0638,Organic,56.56,16.37,3.26,Needs Replacement
2026-01-18 01:00:00,F0857,Organic,46.49,36.03,7.82,Needs Replacement
2026-01-18 01:05:00,F0571,Organic,29.64,42.94,2.32,Damaged
2026-01-18 01:10:00,F0941,Biodegradable,53.22,29.03,7.47,Needs Replacement
2026-01-18 01:15:00,F0800,Organic,12.48,36.45,7.24,Needs Replacement
2026-01-18 01:20:00,F0977,Plastic,48.28,44.96,5.0,Damaged
2026-01-18 01:25:00,F0360,Plastic,95.73,61.78,7.07,Damaged
2026-01-18 01:30:00,F0316,Biodegradable,53.29,14.82,1.8,Needs Replacement
2026-01-18 01:35:00,F0045,Plastic,3.94,62.38,3.53,Damaged
2026-01-18 01:40:00,F0654,Plastic,60.35,25.71,5.16,Damaged
2026-01-18 01:45:00,F0358,Biodegradable,94.79,43.67,7.22,Needs Replacement
2026-01-18 01:50:00,F0793,Plastic,99.24,47.59,5.5,Damaged
2026-01-18 01:55:00,F0154,Organic,19.62,17.41,6.12,Damaged
2026-01-18 02:00:00,F0641,Plastic,1.32,48.62,3.74,Needs Replacement
2026-01-18 02:05:00,F0412,Biodegradable,27.52,44.3,7.78,Damaged
2026-01-18 02:10:00,F0233,Plastic,60.07,18.95,2.27,Needs Replacement
2026-01-18 02:15:00,F0017,Organic,60.47,59.25,5.44,Healthy
2026-01-18 02:20:00,F0655,Plastic,88.64,10.82,7.67,Healthy
2026-01-18 02:25:00,F0927,Organic,94.04,58.74,6.5,Damaged
2026-01-18 02:30:00,F0588,Organic,71.06,18.33,5.91,Needs Replacement
2026-01-18 02:35:00,F0296,Plastic,23.92,66.71,6.14,Damaged
2026-01-18 02:40:00,F0095,Biodegradable,80.9,39.69,6.47,Needs Replacement
2026-01-18 02:45:00,F0377,Organic,30.51,66.76,7.73,Damaged
2026-01-18 02:50:00,F0390,Biodegradable,77.7,39.76,1.35,Needs Replacement
2026-01-18 02:55:00,F0963,Organic,78.9,31.71,3.13,Healthy
2026-01-18 03:00:00,F0672,Organic,25.44,53.47,2.96,Damaged
2026-01-18 03:05:00,F0950,Biodegradable,97.52,49.76,3.93,Healthy
2026-01-18 03:10:00,F0806,Organic,66.63,62.35,4.55,Damaged
2026-01-18 03:15:00,F0362,Biodegradable,74.14,23.72,7.58,Damaged
2026-01-18 03:20:00,F0853,Organic,94.47,47.8,6.98,Healthy
2026-01-18 03:25:00,F0321,Plastic,43.42,33.5,3.1,Healthy
2026-01-18 03:30:00,F0374,Biodegradable,2.93,49.78,4.23,Needs Replacement
2026-01-18 03:35:00,F0250,Plastic,0.46,40.47,5.26,Damaged
2026-01-18 03:40:00,F0673,Biodegradable,40.85,58.25,4.93,Needs Replacement
2026-01-18 03:45:00,F0612,Biodegradable,30.08,62.28,6.1,Needs Replacement
2026-01-18 03:50:00,F0742,Organic,86.65,11.9,1.17,Needs Replacement
2026-01-18 03:55:00,F0611,Plastic,79.97,31.67,6.05,Damaged
2026-01-18 04:00:00,F0009,Plastic,26.91,37.81,6.13,Needs Replacement
2026-01-18 04:05:00,F0618,Plastic,19.71,20.33,7.9,Damaged
2026-01-18 04:10:00,F0757,Organic,4.57,38.05,2.59,Healthy
2026-01-18 04:15:00,F0808,Organic,84.45,45.42,2.89,Damaged
2026-01-18 04:20:00,F0948,Plastic,62.89,51.14,2.69,Healthy
2026-01-18 04:25:00,F0113,Organic,42.17,30.1,7.95,Healthy
2026-01-18 04:30:00,F0308,Organic,67.66,51.35,5.45,Healthy
2026-01-18 04:35:00,F0215,Organic,65.79,67.57,1.66,Healthy
2026-01-18 04:40:00,F0272,Biodegradable,88.47,18.36,4.25,Damaged
2026-01-18 04:45:00,F0504,Biodegradable,67.23,23.95,2.57,Needs Replacement
2026-01-18 04:50:00,F0103,Plastic,18.81,57.85,6.07,Healthy
2026-01-18 04:55:00,F0890,Plastic,23.9,31.16,1.2,Needs Replacement
2026-01-18 05:00:00,F0153,Biodegradable,35.8,63.1,6.72,Needs Replacement
2026-01-18 05:05:00,F0684,Organic,84.05,32.82,2.28,Healthy
2026-01-18 05:10:00,F0542,Plastic,69.19,41.41,4.47,Damaged
2026-01-18 05:15:00,F0978,Plastic,71.49,31.01,3.05,Needs Replacement
2026-01-18 05:20:00,F0619,Biodegradable,63.19,35.88,1.29,Healthy
2026-01-18 05:25:00,F0682,Organic,58.46,29.45,1.55,Needs Replacement
2026-01-18 05:30:00,F0706,Organic,82.88,28.76,5.79,Damaged
2026-01-18 05:35:00,F0191,Biodegradable,3.13,55.89,1.95,Healthy
2026-01-18 05:40:00,F0395,Plastic,41.57,21.99,4.1,Healthy
2026-01-18 05:45:00,F0384,Organic,84.59,50.07,6.81,Damaged
2026-01-18 05:50:00,F0436,Organic,72.19,62.17,2.17,Healthy
2026-01-18 05:55:00,F0539,Plastic,17.38,35.46,4.6,Damaged
2026-01-18 06:00:00,F0015,Biodegradable,97.57,49.3,3.75,Damaged
2026-01-18 06:05:00,F0618,Organic,93.29,35.43,2.64,Healthy
2026-01-18 06:10:00,F0613,Organic,2.02,60.64,7.46,Healthy
2026-01-18 06:15:00,F0344,Plastic,43.58,39.64,1.42,Damaged
2026-01-18 06:20:00,F0147,Plastic,32.99,46.93,5.13,Damaged
2026-01-18 06:25:00,F0824,Plastic,70.39,35.13,2.59,Healthy
2026-01-18 06:30:00,F0848,Biodegradable,95.23,22.92,6.47,Damaged
2026-01-18 06:35:00,F0871,Plastic,53.06,12.31,4.51,Damaged
2026-01-18 06:40:00,F0623,Plastic,29.18,19.14,2.02,Needs Replacement
2026-01-18 06:45:00,F0567,Plastic,29.78,12.77,5.76,Damaged
2026-01-18 06:50:00,F0371,Organic,23.75,24.78,1.93,Needs Replacement
2026-01-18 06:55:00,F0113,Biodegradable,37.86,21.09,5.27,Needs Replacement
2026-01-18 07:00:00,F0265,Plastic,29.28,11.46,3.0,Healthy
2026-01-18 07:05:00,F0255,Organic,52.13,52.43,5.53,Damaged
2026-01-18 07:10:00,F0040,Biodegradable,37.25,64.92,1.59,Damaged
2026-01-18 07:15:00,F0496,Plastic,85.58,49.87,5.1,Damaged
2026-01-18 07:20:00,F0700,Biodegradable,64.25,29.24,3.86,Healthy
2026-01-18 07:25:00,F0400,Organic,94.87,66.17,5.23,Healthy
2026-01-18 07:30:00,F0115,Organic,90.97,22.82,2.13,Healthy
2026-01-18 07:35:00,F0516,Organic,68.53,15.0,1.38,Healthy
2026-01-18 07:40:00,F0564,Plastic,82.01,19.34,1.69,Needs Replacement
2026-01-18 07:45:00,F0224,Biodegradable,56.72,14.53,3.26,Needs Replacement
2026-01-18 07:50:00,F0368,Plastic,43.51,39.04,6.41,Damaged
2026-01-18 07:55:00,F0659,Organic,51.38,37.07,1.01,Needs Replacement
2026-01-18 08:00:00,F0083,Organic,85.04,54.43,6.88,Healthy
2026-01-18 08:05:00,F0829,Plastic,5.65,26.45,1.36,Healthy
2026-01-18 08:10:00,F0534,Plastic,13.09,48.77,6.2,Damaged
2026-01-18 08:15:00,F0763,Organic,49.44,46.78,7.21,Damaged
2026-01-18 08:20:00,F0516,Organic,34.62,13.32,5.16,Needs Replacement
2026-01-18 08:25:00,F0049,Organic,76.12,12.83,5.54,Healthy
2026-01-18 08:30:00,F0418,Biodegradable,60.46,53.13,2.44,Damaged
2026-01-18 08:35:00,F0550,Biodegradable,45.92,30.88,5.38,Damaged
2026-01-18 08:40:00,F0099,Plastic,14.62,57.33,4.79,Healthy
2026-01-18 08:45:00,F0458,Plastic,88.87,59.81,5.66,Healthy
2026-01-18 08:50:00,F0251,Organic,4.85,55.02,1.7,Needs Replacement
2026-01-18 08:55:00,F0003,Plastic,6.01,42.73,2.12,Healthy
2026-01-18 09:00:00,F0242,Plastic,53.54,42.81,3.53,Healthy
2026-01-18 09:05:00,F0079,Biodegradable,77.09,54.41,5.8,Needs Replacement
2026-01-18 09:10:00,F0228,Organic,52.3,53.42,5.46,Healthy
2026-01-18 09:15:00,F0089,Biodegradable,23.76,43.92,5.67,Damaged
2026-01-18 09:20:00,F0013,Organic,47.89,24.73,3.66,Damaged
2026-01-18 09:25:00,F0439,Organic,51.03,52.39,5.54,Healthy
2026-01-18 09:30:00,F0264,Biodegradable,4.62,11.39,1.91,Damaged
2026-01-18 09:35:00,F0010,Organic,9.97,13.02,4.32,Healthy
2026-01-18 09:40:00,F0814,Plastic,43.37,26.14,3.56,Damaged
2026-01-18 09:45:00,F0185,Plastic,67.13,60.28,3.24,Needs Replacement
2026-01-18 09:50:00,F0904,Biodegradable,0.64,32.28,6.35,Healthy
2026-01-18 09:55:00,F0266,Organic,62.22,57.91,3.13,Needs Replacement
2026-01-18 10:00:00,F0347,Organic,60.55,18.51,3.77,Healthy
2026-01-18 10:05:00,F0242,Organic,60.0,37.21,4.49,Needs Replacement
2026-01-18 10:10:00,F0692,Biodegradable,73.44,58.65,5.82,Damaged
2026-01-18 10:15:00,F0599,Organic,41.53,18.48,3.98,Needs Replacement
2026-01-18 10:20:00,F0391,Organic,10.66,54.53,6.35,Damaged
2026-01-18 10:25:00,F0213,Organic,21.88,11.52,3.54,Healthy
