"Timestamp,Region_State,Soil_Type,Soil_PH,Nitrogen_N,Phosphorus_P,Potassium_K,Soil_Moisture_Percent,Soil_Temperature_C,Dryness_Status,Hydrogel_Water_Release_Trigger"
"2026-04-05 04:00:00,Punjab,Black,5.75,66.41,70.33,21.89,42.7,23.26,Normal,0"
"2026-04-05 05:00:00,Karnataka,Laterite,7.99,111.87,24.3,70.78,24.47,39.64,Normal,0"
"2026-04-05 06:00:00,Karnataka,Laterite,5.12,126.05,60.38,29.29,27.28,38.23,Normal,0"
"2026-04-05 07:00:00,Tamil Nadu,Alluvial,5.33,103.92,30.24,84.54,44.57,22.02,Normal,0"
"2026-04-05 08:00:00,Tamil Nadu,Arid,7.25,60.99,57.84,98.19,26.63,26.79,Normal,0"
"2026-04-05 09:00:00,Punjab,Arid,5.91,71.98,56.61,82.41,43.07,25.46,Normal,0"
"2026-04-05 10:00:00,Punjab,Arid,7.35,37.2,29.07,98.43,41.86,21.55,Normal,0"
"2026-04-05 11:00:00,Tamil Nadu,Red,5.13,40.17,26.41,78.79,42.83,32.93,Normal,0"
"2026-04-05 12:00:00,Maharashtra,Black,5.51,39.72,17.28,34.93,38.06,31.38,Normal,0"
"2026-04-05 13:00:00,Karnataka,Laterite,5.13,35.67,13.54,55.18,18.97,28.25,Moderate_Dry,0"
"2026-04-05 14:00:00,Gujarat,Arid,8.31,41.55,70.09,115.47,20.82,38.53,Moderate_Dry,0"
"2026-04-05 15:00:00,Punjab,Alluvial,6.12,44.32,13.49,45.26,21.5,32.87,Moderate_Dry,0"
"2026-04-05 16:00:00,Punjab,Arid,5.85,33.42,16.21,21.6,44.23,24.22,Normal,0"
"2026-04-05 17:00:00,Tamil Nadu,Black,4.56,96.83,26.72,55.41,21.35,26.97,Moderate_Dry,0"
"2026-04-05 18:00:00,Uttar Pradesh,Black,5.11,138.85,72.14,53.46,12.02,21.6,Critical_Dry,1"
"2026-04-05 19:00:00,Gujarat,Laterite,6.18,125.5,33.31,64.38,36.8,32.19,Normal,0"
"2026-04-05 20:00:00,Gujarat,Red,4.77,25.47,23.43,73.83,21.54,32.08,Moderate_Dry,0"
"2026-04-05 21:00:00,Punjab,Laterite,6.54,70.77,60.09,119.2,30.97,38.88,Normal,0"
"2026-04-05 22:00:00,Maharashtra,Arid,6.32,123.12,32.33,94.4,42.2,38.54,Normal,0"
"2026-04-05 23:00:00,Uttar Pradesh,Alluvial,7.57,36.16,33.34,18.77,29.29,38.09,Normal,0"
"2026-04-06 00:00:00,Gujarat,Laterite,7.14,121.72,61.73,89.83,31.59,31.17,Normal,0"
"2026-04-06 01:00:00,Punjab,Red,6.28,91.12,27.62,101.54,31.79,33.65,Normal,0"
"2026-04-06 02:00:00,Gujarat,Laterite,5.4,131.76,72.77,109.04,30.66,36.61,Normal,0"
"2026-04-06 03:00:00,Uttar Pradesh,Black,7.41,125.12,49.3,59.52,13.91,20.2,Critical_Dry,1"
"2026-04-06 04:00:00,Uttar Pradesh,Arid,7.33,101.24,47.65,47.93,24.89,25.21,Normal,0"
"2026-04-06 05:00:00,Karnataka,Arid,5.11,98.94,28.53,103.13,8.28,22.06,Critical_Dry,1"
"2026-04-06 06:00:00,Tamil Nadu,Arid,8.16,45.58,68.46,96.65,31.17,30.28,Normal,0"
"2026-04-06 07:00:00,Tamil Nadu,Arid,4.76,34.01,50.09,71.28,29.29,38.1,Normal,0"
"2026-04-06 08:00:00,Punjab,Arid,4.72,69.85,20.89,27.38,19.77,23.54,Moderate_Dry,0"
"2026-04-06 09:00:00,Uttar Pradesh,Arid,5.25,42.39,24.44,83.43,27.38,35.54,Normal,0"
"2026-04-06 10:00:00,Karnataka,Alluvial,8.14,32.29,42.78,21.9,26.24,27.74,Normal,0"
"2026-04-06 11:00:00,Karnataka,Red,6.58,56.28,64.57,25.54,17.28,39.67,Moderate_Dry,0"
"2026-04-06 12:00:00,Gujarat,Arid,7.65,123.26,75.75,49.77,18.85,33.04,Moderate_Dry,0"
"2026-04-06 13:00:00,Gujarat,Red,5.41,22.06,56.44,53.97,36.21,41.44,Normal,0"
"2026-04-06 14:00:00,Karnataka,Arid,6.46,55.12,45.43,63.51,35.96,23.9,Normal,0"
"2026-04-06 15:00:00,Gujarat,Laterite,5.93,70.89,27.55,50.61,25.38,40.18,Normal,0"
"2026-04-06 16:00:00,Uttar Pradesh,Arid,7.81,81.27,57.1,18.55,34.55,26.57,Normal,0"
"2026-04-06 17:00:00,Maharashtra,Black,4.59,41.79,78.76,31.53,24.68,32.93,Normal,0"
"2026-04-06 18:00:00,Uttar Pradesh,Alluvial,5.48,135.71,43.34,27.09,39.5,22.19,Normal,0"
"2026-04-06 19:00:00,Karnataka,Laterite,5.11,89.46,21.35,60.27,20.31,36.23,Moderate_Dry,0"
"2026-04-06 20:00:00,Karnataka,Laterite,7.94,82.65,17.23,37.27,42.31,41.48,Normal,0"
"2026-04-06 21:00:00,Uttar Pradesh,Black,6.37,21.06,28.85,45.82,28.06,36.9,Normal,0"
"2026-04-06 22:00:00,Gujarat,Arid,6.12,78.29,49.86,64.51,27.82,32.78,Normal,0"
"2026-04-06 23:00:00,Gujarat,Alluvial,6.3,120.52,76.28,39.73,32.82,28.76,Normal,0"
"2026-04-07 00:00:00,Tamil Nadu,Laterite,8.39,46.36,30.94,40.82,20.61,26.29,Moderate_Dry,0"
"2026-04-07 01:00:00,Karnataka,Alluvial,7.9,62.14,31.38,102.48,34.8,28.06,Normal,0"
"2026-04-07 02:00:00,Punjab,Laterite,7.33,22.47,43.68,72.55,19.86,25.88,Moderate_Dry,0"
"2026-04-07 03:00:00,Tamil Nadu,Arid,5.66,137.23,74.3,104.96,22.71,37.99,Moderate_Dry,0"
"2026-04-07 04:00:00,Gujarat,Laterite,5.16,28.0,39.33,69.03,32.96,39.43,Normal,0"
"2026-04-07 05:00:00,Uttar Pradesh,Laterite,8.19,127.79,25.63,110.47,22.0,40.79,Moderate_Dry,0"
"2026-04-07 06:00:00,Gujarat,Red,6.19,57.56,21.42,41.75,15.4,28.04,Moderate_Dry,0"
"2026-04-07 07:00:00,Uttar Pradesh,Arid,5.62,90.51,41.99,79.75,40.26,31.11,Normal,0"
"2026-04-07 08:00:00,Tamil Nadu,Black,6.38,101.52,66.05,67.84,42.12,31.85,Normal,0"
"2026-04-07 09:00:00,Karnataka,Black,8.17,36.9,30.39,111.46,31.19,33.63,Normal,0"
"2026-04-07 10:00:00,Gujarat,Arid,6.05,73.25,45.88,58.94,38.01,18.06,Normal,0"
"2026-04-07 11:00:00,Uttar Pradesh,Black,6.75,59.06,52.21,104.76,44.51,38.22,Normal,0"
"2026-04-07 12:00:00,Karnataka,Arid,7.71,26.79,41.53,74.21,30.75,24.44,Normal,0"
"2026-04-07 13:00:00,Punjab,Black,6.21,119.98,23.42,89.4,41.63,29.33,Normal,0"
"2026-04-07 14:00:00,Uttar Pradesh,Red,5.43,25.42,74.52,108.12,21.29,38.2,Moderate_Dry,0"
"2026-04-07 15:00:00,Tamil Nadu,Black,8.48,98.39,49.58,119.68,33.92,41.92,Normal,0"
"2026-04-07 16:00:00,Punjab,Laterite,8.33,57.69,61.04,91.77,10.06,37.08,Critical_Dry,1"
"2026-04-07 17:00:00,Punjab,Arid,7.87,43.06,54.52,48.02,37.19,18.6,Normal,0"
"2026-04-07 18:00:00,Maharashtra,Alluvial,7.25,100.05,79.86,46.4,38.7,26.85,Normal,0"
"2026-04-07 19:00:00,Gujarat,Alluvial,5.68,88.94,41.94,47.46,22.84,23.93,Moderate_Dry,0"
"2026-04-07 20:00:00,Uttar Pradesh,Arid,8.15,57.83,39.75,25.28,31.64,41.14,Normal,0"
"2026-04-07 21:00:00,Punjab,Red,5.6,81.56,35.21,20.63,39.76,24.34,Normal,0"
"2026-04-07 22:00:00,Maharashtra,Black,7.7,49.55,35.31,75.99,40.69,40.64,Normal,0"
"2026-04-07 23:00:00,Tamil Nadu,Red,8.17,123.64,29.3,100.11,11.94,40.5,Critical_Dry,1"
"2026-04-08 00:00:00,Karnataka,Alluvial,6.91,57.66,78.64,18.79,38.62,38.15,Normal,0"
"2026-04-08 01:00:00,Uttar Pradesh,Arid,7.71,49.42,70.95,74.5,18.15,20.35,Moderate_Dry,0"
"2026-04-08 02:00:00,Punjab,Arid,7.67,110.22,32.17,54.03,34.91,18.05,Normal,0"
"2026-04-08 03:00:00,Gujarat,Red,5.27,22.11,31.37,108.71,20.03,37.05,Moderate_Dry,0"
"2026-04-08 04:00:00,Maharashtra,Red,7.17,52.16,17.25,30.27,10.08,38.24,Critical_Dry,1"
"2026-04-08 05:00:00,Punjab,Black,4.87,65.05,71.39,74.16,15.77,41.09,Moderate_Dry,0"
"2026-04-08 06:00:00,Gujarat,Laterite,6.53,125.87,36.02,116.95,23.12,23.24,Normal,0"
"2026-04-08 07:00:00,Punjab,Laterite,5.15,134.05,50.08,51.23,35.43,35.6,Normal,0"
"2026-04-08 08:00:00,Uttar Pradesh,Black,6.17,105.98,73.03,92.89,11.73,30.46,Critical_Dry,1"
"2026-04-08 09:00:00,Uttar Pradesh,Laterite,7.83,79.1,38.57,107.66,38.08,25.88,Normal,0"
"2026-04-08 10:00:00,Uttar Pradesh,Alluvial,8.45,96.87,66.48,34.55,44.89,32.55,Normal,0"
"2026-04-08 11:00:00,Tamil Nadu,Laterite,5.77,69.68,40.12,119.22,37.17,31.16,Normal,0"
"2026-04-08 12:00:00,Tamil Nadu,Black,6.63,55.86,59.07,99.99,25.53,25.02,Normal,0"
"2026-04-08 13:00:00,Maharashtra,Laterite,6.55,134.08,40.18,29.44,29.02,24.44,Normal,0"
"2026-04-08 14:00:00,Uttar Pradesh,Arid,8.32,33.85,37.49,47.64,8.23,29.68,Critical_Dry,1"
"2026-04-08 15:00:00,Gujarat,Red,6.41,61.57,79.35,80.62,15.74,29.38,Moderate_Dry,0"
"2026-04-08 16:00:00,Punjab,Alluvial,7.3,127.89,52.86,107.92,41.26,25.25,Normal,0"
"2026-04-08 17:00:00,Karnataka,Arid,8.19,106.78,35.72,35.46,8.8,24.33,Critical_Dry,1"
"2026-04-08 18:00:00,Gujarat,Arid,5.99,23.49,28.05,91.78,41.48,40.9,Normal,0"
"2026-04-08 19:00:00,Tamil Nadu,Black,8.11,22.77,12.78,43.42,12.19,38.7,Critical_Dry,1"
"2026-04-08 20:00:00,Tamil Nadu,Red,8.17,81.98,59.46,99.57,12.92,37.6,Critical_Dry,1"
"2026-04-08 21:00:00,Gujarat,Red,8.22,78.11,36.05,86.76,14.49,23.14,Critical_Dry,1"
"2026-04-08 22:00:00,Tamil Nadu,Alluvial,5.58,73.16,67.49,69.91,37.58,22.54,Normal,0"
"2026-04-08 23:00:00,Uttar Pradesh,Black,6.1,56.28,35.47,83.24,25.69,37.42,Normal,0"
"2026-04-09 00:00:00,Maharashtra,Alluvial,7.98,138.4,36.13,107.03,13.37,22.43,Critical_Dry,1"
"2026-04-09 01:00:00,Punjab,Laterite,5.94,52.64,64.54,55.57,33.41,30.08,Normal,0"
"2026-04-09 02:00:00,Maharashtra,Arid,6.9,78.8,44.26,95.77,42.81,23.31,Normal,0"
"2026-04-09 03:00:00,Punjab,Alluvial,4.97,68.59,71.94,31.69,29.18,27.07,Normal,0"
"2026-04-09 04:00:00,Punjab,Arid,4.73,40.43,51.31,88.62,11.65,38.48,Critical_Dry,1"
"2026-04-09 05:00:00,Maharashtra,Black,6.15,44.31,26.85,93.82,10.03,39.39,Critical_Dry,1"
"2026-04-09 06:00:00,Gujarat,Laterite,6.82,130.2,49.78,61.51,37.45,41.92,Normal,0"
"2026-04-09 07:00:00,Punjab,Black,6.07,122.99,10.28,98.33,31.17,40.65,Normal,0"
"2026-04-09 08:00:00,Maharashtra,Laterite,6.81,43.89,31.87,73.5,42.14,34.11,Normal,0"
"2026-04-09 09:00:00,Punjab,Laterite,6.56,125.08,24.56,113.31,28.25,28.36,Normal,0"
"2026-04-09 10:00:00,Karnataka,Arid,7.24,45.1,55.79,26.81,10.31,19.38,Critical_Dry,1"
"2026-04-09 11:00:00,Gujarat,Black,7.1,95.19,19.52,28.74,22.94,32.6,Moderate_Dry,0"
"2026-04-09 12:00:00,Uttar Pradesh,Black,6.2,29.75,30.31,103.45,32.35,23.06,Normal,0"
"2026-04-09 13:00:00,Punjab,Alluvial,6.2,125.64,33.19,103.45,22.24,38.4,Moderate_Dry,0"
"2026-04-09 14:00:00,Karnataka,Black,5.06,26.18,10.23,64.48,44.98,31.17,Normal,0"
"2026-04-09 15:00:00,Uttar Pradesh,Alluvial,6.55,86.59,13.27,116.22,23.0,35.6,Normal,0"
"2026-04-09 16:00:00,Uttar Pradesh,Red,6.85,113.57,31.78,86.34,28.21,34.16,Normal,0"
"2026-04-09 17:00:00,Punjab,Red,6.41,34.02,25.56,118.2,16.34,26.34,Moderate_Dry,0"
"2026-04-09 18:00:00,Maharashtra,Red,5.8,68.54,18.18,70.9,13.63,36.22,Critical_Dry,1"
"2026-04-09 19:00:00,Punjab,Black,7.39,25.03,20.79,36.17,31.88,38.24,Normal,0"
"2026-04-09 20:00:00,Karnataka,Black,4.8,101.93,68.49,61.66,29.78,35.86,Normal,0"
"2026-04-09 21:00:00,Uttar Pradesh,Alluvial,8.16,56.89,57.83,117.95,8.16,36.64,Critical_Dry,1"
"2026-04-09 22:00:00,Punjab,Laterite,4.58,87.13,43.89,53.89,18.54,26.64,Moderate_Dry,0"
"2026-04-09 23:00:00,Maharashtra,Alluvial,8.35,131.93,73.62,115.49,31.81,40.65,Normal,0"
"2026-04-10 00:00:00,Punjab,Red,6.35,56.7,12.07,98.69,38.05,28.19,Normal,0"
"2026-04-10 01:00:00,Gujarat,Alluvial,6.15,25.84,34.15,61.42,19.56,39.53,Moderate_Dry,0"
"2026-04-10 02:00:00,Maharashtra,Laterite,5.53,101.08,67.64,71.9,31.96,38.59,Normal,0"
"2026-04-10 03:00:00,Karnataka,Black,4.54,114.42,53.98,78.78,17.81,20.98,Moderate_Dry,0"
"2026-04-10 04:00:00,Uttar Pradesh,Alluvial,5.6,134.94,78.72,84.91,33.54,41.19,Normal,0"
"2026-04-10 05:00:00,Punjab,Red,4.94,38.94,76.12,23.05,33.82,41.91,Normal,0"
"2026-04-10 06:00:00,Maharashtra,Red,7.14,67.06,21.9,113.03,12.82,32.55,Critical_Dry,1"
"2026-04-10 07:00:00,Gujarat,Black,5.78,121.3,78.04,77.68,32.61,36.79,Normal,0"
"2026-04-10 08:00:00,Maharashtra,Alluvial,7.57,116.82,76.19,112.77,20.34,40.41,Moderate_Dry,0"
"2026-04-10 09:00:00,Tamil Nadu,Laterite,5.33,94.98,36.15,81.35,14.39,18.48,Critical_Dry,1"
"2026-04-10 10:00:00,Gujarat,Black,8.1,52.32,78.8,60.26,26.51,40.32,Normal,0"
"2026-04-10 11:00:00,Karnataka,Alluvial,6.59,54.08,12.51,74.53,24.73,33.06,Normal,0"
"2026-04-10 12:00:00,Uttar Pradesh,Arid,4.96,34.88,56.25,102.1,36.63,37.88,Normal,0"
"2026-04-10 13:00:00,Karnataka,Red,6.1,130.62,28.63,49.24,11.13,30.98,Critical_Dry,1"
"2026-04-10 14:00:00,Punjab,Laterite,5.33,40.75,19.06,115.43,37.22,30.73,Normal,0"
"2026-04-10 15:00:00,Maharashtra,Laterite,5.3,88.75,50.43,63.93,11.93,39.54,Critical_Dry,1"
"2026-04-10 16:00:00,Tamil Nadu,Laterite,6.53,90.12,31.44,115.4,15.68,30.18,Moderate_Dry,0"
"2026-04-10 17:00:00,Gujarat,Red,7.19,64.35,56.68,107.48,27.09,29.32,Normal,0"
"2026-04-10 18:00:00,Gujarat,Alluvial,8.15,62.3,47.8,95.6,25.14,32.6,Normal,0"
"2026-04-10 19:00:00,Maharashtra,Black,6.51,100.23,37.48,64.08,44.59,30.45,Normal,0"
"2026-04-10 20:00:00,Tamil Nadu,Alluvial,8.36,66.6,22.73,76.63,29.81,28.71,Normal,0"
"2026-04-10 21:00:00,Maharashtra,Black,8.27,50.61,52.09,102.99,20.12,22.33,Moderate_Dry,0"
"2026-04-10 22:00:00,Punjab,Laterite,7.96,67.9,68.05,72.13,41.31,27.54,Normal,0"
"2026-04-10 23:00:00,Karnataka,Alluvial,6.5,116.92,52.0,92.51,19.55,24.77,Moderate_Dry,0"
"2026-04-11 00:00:00,Gujarat,Laterite,5.06,135.98,52.74,98.02,18.13,27.61,Moderate_Dry,0"
"2026-04-11 01:00:00,Punjab,Arid,5.37,96.31,45.83,68.88,26.29,32.24,Normal,0"
"2026-04-11 02:00:00,Karnataka,Laterite,7.09,113.85,37.18,71.31,41.79,32.61,Normal,0"
"2026-04-11 03:00:00,Punjab,Laterite,6.19,83.94,42.02,35.77,34.22,23.73,Normal,0"
"2026-04-11 04:00:00,Tamil Nadu,Black,5.09,94.98,79.27,40.7,33.07,20.03,Normal,0"
"2026-04-11 05:00:00,Gujarat,Arid,6.42,138.57,62.48,110.02,34.86,35.87,Normal,0"
"2026-04-11 06:00:00,Maharashtra,Laterite,4.57,72.61,40.14,103.23,32.41,30.69,Normal,0"
"2026-04-11 07:00:00,Maharashtra,Laterite,7.44,27.95,42.01,16.06,36.11,28.61,Normal,0"
"2026-04-11 08:00:00,Karnataka,Arid,4.79,134.84,44.97,106.29,15.13,21.11,Moderate_Dry,0"
"2026-04-11 09:00:00,Uttar Pradesh,Arid,7.02,115.17,56.15,17.65,14.56,27.95,Critical_Dry,1"
"2026-04-11 10:00:00,Tamil Nadu,Alluvial,7.67,67.8,42.62,63.12,21.4,37.64,Moderate_Dry,0"
"2026-04-11 11:00:00,Karnataka,Black,5.03,137.89,58.03,22.08,39.49,31.95,Normal,0"
"2026-04-11 12:00:00,Uttar Pradesh,Arid,6.57,61.46,33.04,116.73,34.43,20.18,Normal,0"
"2026-04-11 13:00:00,Punjab,Arid,7.62,64.65,38.74,117.09,28.96,25.97,Normal,0"
"2026-04-11 14:00:00,Tamil Nadu,Red,5.54,93.17,70.48,79.14,8.72,41.52,Critical_Dry,1"
"2026-04-11 15:00:00,Punjab,Arid,5.15,52.92,33.02,56.18,16.72,31.07,Moderate_Dry,0"
"2026-04-11 16:00:00,Gujarat,Black,5.85,103.83,77.51,68.76,37.73,24.87,Normal,0"
"2026-04-11 17:00:00,Tamil Nadu,Laterite,6.72,38.34,22.08,95.04,16.97,39.92,Moderate_Dry,0"
"2026-04-11 18:00:00,Uttar Pradesh,Laterite,6.8,32.96,26.92,38.44,35.02,26.06,Normal,0"
"2026-04-11 19:00:00,Gujarat,Laterite,5.02,84.19,42.46,61.38,14.83,35.52,Critical_Dry,1"
"2026-04-11 20:00:00,Maharashtra,Laterite,6.33,86.66,65.82,92.41,30.44,21.53,Normal,0"
"2026-04-11 21:00:00,Uttar Pradesh,Red,5.57,32.8,61.21,56.52,31.24,21.76,Normal,0"
"2026-04-11 22:00:00,Karnataka,Arid,7.87,135.7,22.21,18.36,35.82,31.47,Normal,0"
"2026-04-11 23:00:00,Maharashtra,Laterite,5.75,88.79,26.57,68.28,24.22,23.76,Normal,0"
"2026-04-12 00:00:00,Maharashtra,Alluvial,7.85,38.12,50.27,92.43,31.41,19.18,Normal,0"
"2026-04-12 01:00:00,Karnataka,Laterite,6.21,57.37,30.66,117.57,26.02,40.24,Normal,0"
"2026-04-12 02:00:00,Tamil Nadu,Arid,7.41,116.03,39.56,18.89,43.05,19.34,Normal,0"
"2026-04-12 03:00:00,Maharashtra,Laterite,6.54,82.79,44.06,71.69,27.31,35.22,Normal,0"
"2026-04-12 04:00:00,Uttar Pradesh,Red,6.99,42.58,51.6,62.24,15.76,25.99,Moderate_Dry,0"
"2026-04-12 05:00:00,Gujarat,Black,6.08,32.34,27.57,40.46,32.71,40.4,Normal,0"
"2026-04-12 06:00:00,Maharashtra,Black,7.57,71.69,21.42,81.97,28.29,41.67,Normal,0"
"2026-04-12 07:00:00,Uttar Pradesh,Arid,6.2,60.49,37.9,32.18,37.74,26.05,Normal,0"
"2026-04-12 08:00:00,Punjab,Black,6.33,98.71,15.74,44.81,14.55,32.19,Critical_Dry,1"
"2026-04-12 09:00:00,Uttar Pradesh,Black,6.57,131.03,46.87,97.08,17.65,36.55,Moderate_Dry,0"
"2026-04-12 10:00:00,Gujarat,Alluvial,7.83,49.73,68.77,63.34,42.1,20.96,Normal,0"
"2026-04-12 11:00:00,Uttar Pradesh,Arid,7.14,122.63,18.33,119.34,42.41,35.03,Normal,0"
"2026-04-12 12:00:00,Karnataka,Arid,5.9,130.46,17.89,55.58,24.36,39.75,Normal,0"
"2026-04-12 13:00:00,Gujarat,Black,7.18,128.24,15.62,63.64,9.77,22.28,Critical_Dry,1"
"2026-04-12 14:00:00,Tamil Nadu,Black,7.07,134.25,69.35,46.53,19.34,38.13,Moderate_Dry,0"
"2026-04-12 15:00:00,Punjab,Black,8.22,121.05,15.65,39.81,17.14,20.77,Moderate_Dry,0"
"2026-04-12 16:00:00,Karnataka,Red,7.87,91.22,78.84,111.84,23.34,31.64,Normal,0"
"2026-04-12 17:00:00,Tamil Nadu,Laterite,7.09,69.18,35.08,93.63,19.76,26.14,Moderate_Dry,0"
"2026-04-12 18:00:00,Uttar Pradesh,Red,5.87,79.0,33.01,50.01,38.67,29.32,Normal,0"
"2026-04-12 19:00:00,Gujarat,Arid,7.62,124.71,16.41,88.52,8.11,25.22,Critical_Dry,1"
"2026-04-12 20:00:00,Punjab,Alluvial,6.8,56.17,50.99,116.41,31.85,24.25,Normal,0"
"2026-04-12 21:00:00,Karnataka,Laterite,8.44,39.11,51.01,22.78,32.58,35.84,Normal,0"
"2026-04-12 22:00:00,Tamil Nadu,Alluvial,5.49,36.9,44.57,42.77,32.44,23.35,Normal,0"
"2026-04-12 23:00:00,Tamil Nadu,Arid,4.82,119.24,31.77,36.06,27.26,27.8,Normal,0"
"2026-04-13 00:00:00,Punjab,Arid,4.78,111.38,35.8,106.33,30.61,24.59,Normal,0"
"2026-04-13 01:00:00,Uttar Pradesh,Alluvial,7.06,79.72,32.44,33.81,37.99,23.73,Normal,0"
"2026-04-13 02:00:00,Punjab,Alluvial,8.26,52.98,39.83,47.35,37.02,33.05,Normal,0"
"2026-04-13 03:00:00,Tamil Nadu,Alluvial,4.51,101.31,33.93,72.11,9.28,19.09,Critical_Dry,1"
"2026-04-13 04:00:00,Maharashtra,Arid,7.4,24.61,57.29,80.21,9.13,36.93,Critical_Dry,1"
"2026-04-13 05:00:00,Karnataka,Black,7.13,88.19,30.71,99.86,39.04,31.11,Normal,0"
"2026-04-13 06:00:00,Punjab,Alluvial,7.43,67.81,34.56,57.77,29.26,37.88,Normal,0"
"2026-04-13 07:00:00,Tamil Nadu,Laterite,5.92,137.34,40.48,71.1,43.42,23.11,Normal,0"
"2026-04-13 08:00:00,Uttar Pradesh,Arid,7.78,80.91,10.28,116.37,23.97,35.03,Normal,0"
"2026-04-13 09:00:00,Tamil Nadu,Red,4.68,86.27,44.45,46.22,14.54,28.09,Critical_Dry,1"
"2026-04-13 10:00:00,Uttar Pradesh,Red,7.52,105.48,27.91,41.05,25.51,19.84,Normal,0"
"2026-04-13 11:00:00,Punjab,Laterite,5.57,78.14,13.93,89.61,24.15,36.06,Normal,0"
"2026-04-13 12:00:00,Uttar Pradesh,Black,6.41,46.95,73.77,95.97,27.14,36.29,Normal,0"
"2026-04-13 13:00:00,Gujarat,Alluvial,7.79,84.47,32.57,58.55,37.89,24.5,Normal,0"
"2026-04-13 14:00:00,Gujarat,Arid,5.59,133.31,39.83,37.36,32.26,39.99,Normal,0"
"2026-04-13 15:00:00,Gujarat,Alluvial,5.24,69.19,67.91,96.79,14.86,36.34,Critical_Dry,1"
"2026-04-13 16:00:00,Maharashtra,Arid,7.23,101.56,21.68,85.4,35.18,25.36,Normal,0"
"2026-04-13 17:00:00,Punjab,Red,6.63,137.36,69.52,107.0,29.9,23.74,Normal,0"
"2026-04-13 18:00:00,Tamil Nadu,Alluvial,6.56,119.59,26.91,103.65,29.4,28.56,Normal,0"
"2026-04-13 19:00:00,Tamil Nadu,Laterite,5.53,99.08,51.23,36.55,33.1,25.03,Normal,0"
"2026-04-13 20:00:00,Maharashtra,Black,4.64,108.32,58.0,102.4,28.87,23.21,Normal,0"
"2026-04-13 21:00:00,Uttar Pradesh,Laterite,6.14,132.38,73.35,33.39,24.93,27.58,Normal,0"
"2026-04-13 22:00:00,Maharashtra,Black,4.93,135.17,52.53,105.69,31.69,18.62,Normal,0"
"2026-04-13 23:00:00,Uttar Pradesh,Alluvial,8.12,136.28,41.73,95.88,34.78,27.63,Normal,0"
"2026-04-14 00:00:00,Uttar Pradesh,Alluvial,4.67,95.08,50.06,74.84,16.35,23.32,Moderate_Dry,0"
"2026-04-14 01:00:00,Karnataka,Black,6.23,66.17,24.15,82.43,26.39,24.34,Normal,0"
"2026-04-14 02:00:00,Tamil Nadu,Red,4.71,35.98,58.24,25.93,24.95,19.98,Normal,0"
"2026-04-14 03:00:00,Gujarat,Arid,4.88,66.27,23.08,19.19,9.48,32.13,Critical_Dry,1"
"2026-04-14 04:00:00,Uttar Pradesh,Laterite,7.14,133.15,49.01,49.72,38.87,29.33,Normal,0"
"2026-04-14 05:00:00,Karnataka,Laterite,7.09,126.78,55.33,101.25,21.96,36.02,Moderate_Dry,0"
"2026-04-14 06:00:00,Tamil Nadu,Laterite,4.63,82.84,72.9,63.91,10.69,41.69,Critical_Dry,1"
"2026-04-14 07:00:00,Gujarat,Alluvial,4.5,84.44,41.51,38.46,24.94,20.87,Normal,0"
"2026-04-14 08:00:00,Uttar Pradesh,Laterite,4.82,57.07,64.27,102.63,13.97,24.54,Critical_Dry,1"
"2026-04-14 09:00:00,Uttar Pradesh,Arid,7.55,74.54,21.73,39.01,34.06,34.38,Normal,0"
"2026-04-14 10:00:00,Maharashtra,Arid,6.84,105.73,20.93,100.63,29.16,23.7,Normal,0"
"2026-04-14 11:00:00,Maharashtra,Black,4.65,68.29,46.74,62.56,17.99,18.72,Moderate_Dry,0"
"2026-04-14 12:00:00,Tamil Nadu,Alluvial,6.45,42.56,51.74,63.67,43.17,20.64,Normal,0"
"2026-04-14 13:00:00,Gujarat,Arid,7.35,84.9,54.26,43.64,18.79,28.41,Moderate_Dry,0"
"2026-04-14 14:00:00,Uttar Pradesh,Red,7.98,47.04,62.2,109.52,28.53,28.34,Normal,0"
"2026-04-14 15:00:00,Tamil Nadu,Alluvial,8.24,136.91,30.65,24.32,37.66,41.34,Normal,0"
"2026-04-14 16:00:00,Tamil Nadu,Alluvial,5.81,66.84,53.58,30.16,27.01,29.18,Normal,0"
"2026-04-14 17:00:00,Punjab,Arid,5.04,129.16,23.17,81.77,43.55,34.27,Normal,0"
"2026-04-14 18:00:00,Maharashtra,Red,5.45,47.07,25.33,104.26,39.22,29.81,Normal,0"
"2026-04-14 19:00:00,Gujarat,Black,7.6,42.71,14.71,25.02,42.08,24.48,Normal,0"
"2026-04-14 20:00:00,Uttar Pradesh,Arid,8.39,94.03,62.29,92.04,21.79,20.53,Moderate_Dry,0"
"2026-04-14 21:00:00,Tamil Nadu,Red,6.37,113.53,45.49,92.96,28.29,38.62,Normal,0"
"2026-04-14 22:00:00,Uttar Pradesh,Alluvial,5.72,88.01,26.67,76.06,39.09,21.66,Normal,0"
"2026-04-14 23:00:00,Punjab,Red,6.22,47.58,48.94,66.11,41.43,20.33,Normal,0"
"2026-04-15 00:00:00,Gujarat,Alluvial,5.72,24.55,34.8,48.71,42.94,23.13,Normal,0"
"2026-04-15 01:00:00,Tamil Nadu,Arid,5.53,94.19,68.6,51.9,40.53,18.06,Normal,0"
"2026-04-15 02:00:00,Uttar Pradesh,Arid,6.88,35.72,46.97,85.82,35.04,19.73,Normal,0"
