timestamp,farm_id,water_storage,release_rate,remaining_capacity,status
2026-01-16 06:55:00,F0527,85.21,2.73,57.54,Critical
2026-01-16 07:00:00,F0225,21.51,3.73,19.92,Low
2026-01-16 07:05:00,F0173,81.98,0.3,42.22,Critical
2026-01-16 07:10:00,F0766,93.64,0.23,0.21,Healthy
2026-01-16 07:15:00,F0894,72.17,1.13,53.92,Healthy
2026-01-16 07:20:00,F0184,32.92,3.23,0.38,Low
2026-01-16 07:25:00,F0727,42.18,2.74,24.43,Healthy
2026-01-16 07:30:00,F0428,94.58,2.86,93.53,Critical
2026-01-16 07:35:00,F0064,80.71,3.94,17.09,Healthy
2026-01-16 07:40:00,F0843,68.83,2.76,45.11,Low
2026-01-16 07:45:00,F0182,96.53,4.68,75.63,Critical
2026-01-16 07:50:00,F0625,99.91,1.19,99.29,Low
2026-01-16 07:55:00,F0835,73.98,4.44,67.32,Low
2026-01-16 08:00:00,F0651,70.71,3.79,40.75,Healthy
2026-01-16 08:05:00,F0769,98.99,4.82,88.33,Low
2026-01-16 08:10:00,F0566,38.1,2.38,17.7,Low
2026-01-16 08:15:00,F0195,99.91,0.72,96.51,Healthy
2026-01-16 08:20:00,F0232,73.14,4.0,66.38,Critical
2026-01-16 08:25:00,F0521,82.03,0.68,60.88,Critical
2026-01-16 08:30:00,F0755,97.63,1.88,97.08,Critical
2026-01-16 08:35:00,F0726,85.79,0.5,72.83,Critical
2026-01-16 08:40:00,F0494,99.72,0.29,94.1,Low
2026-01-16 08:45:00,F0645,64.52,3.32,38.56,Critical
2026-01-16 08:50:00,F0921,37.42,2.99,37.02,Critical
2026-01-16 08:55:00,F0254,91.08,4.31,52.26,Healthy
2026-01-16 09:00:00,F0420,78.96,2.44,62.12,Healthy
2026-01-16 09:05:00,F0994,52.03,2.62,46.06,Critical
2026-01-16 09:10:00,F0555,79.27,4.3,41.9,Critical
2026-01-16 09:15:00,F0692,42.38,3.37,29.89,Healthy
2026-01-16 09:20:00,F0401,99.21,4.15,99.07,Low
2026-01-16 09:25:00,F0394,62.07,4.78,36.86,Healthy
2026-01-16 09:30:00,F0142,93.38,1.9,61.16,Low
2026-01-16 09:35:00,F0580,72.81,1.68,44.82,Healthy
2026-01-16 09:40:00,F0446,52.25,1.27,34.34,Critical
2026-01-16 09:45:00,F0908,90.48,3.87,63.65,Healthy
2026-01-16 09:50:00,F0643,76.65,3.12,57.93,Low
2026-01-16 09:55:00,F0312,50.54,3.16,14.27,Healthy
2026-01-16 10:00:00,F0023,85.78,2.96,76.45,Critical
2026-01-16 10:05:00,F0703,45.93,3.95,0.38,Critical
2026-01-16 10:10:00,F0872,84.22,2.88,49.8,Critical
2026-01-16 10:15:00,F0199,96.68,1.52,28.42,Critical
2026-01-16 10:20:00,F0474,82.43,4.27,80.2,Healthy
2026-01-16 10:25:00,F0352,96.0,2.4,28.9,Healthy
2026-01-16 10:30:00,F0110,88.48,2.99,39.87,Low
2026-01-16 10:35:00,F0297,31.28,3.0,29.3,Low
2026-01-16 10:40:00,F0528,66.62,3.1,0.99,Low
2026-01-16 10:45:00,F0856,89.7,1.77,87.58,Healthy
2026-01-16 10:50:00,F0407,54.75,0.87,16.4,Low
2026-01-16 10:55:00,F0861,33.34,3.09,28.99,Critical
2026-01-16 11:00:00,F0533,38.65,2.77,17.91,Healthy
2026-01-16 11:05:00,F0587,97.18,0.2,77.02,Critical
2026-01-16 11:10:00,F0495,22.33,3.4,19.0,Low
2026-01-16 11:15:00,F0610,74.58,2.8,66.68,Critical
2026-01-16 11:20:00,F0109,86.5,4.2,47.37,Critical
2026-01-16 11:25:00,F0153,50.19,4.92,34.76,Low
2026-01-16 11:30:00,F0218,79.83,4.59,78.83,Healthy
2026-01-16 11:35:00,F0413,92.31,3.66,67.97,Healthy
2026-01-16 11:40:00,F0661,83.54,4.37,59.22,Healthy
2026-01-16 11:45:00,F0300,36.86,4.85,1.73,Healthy
2026-01-16 11:50:00,F0449,64.27,3.88,55.8,Critical
2026-01-16 11:55:00,F0460,76.36,4.51,66.5,Critical
2026-01-16 12:00:00,F0935,91.84,3.85,5.18,Healthy
2026-01-16 12:05:00,F0900,70.97,2.75,65.36,Critical
2026-01-16 12:10:00,F0209,92.75,0.35,80.36,Low
2026-01-16 12:15:00,F0278,40.23,3.5,37.24,Low
2026-01-16 12:20:00,F0610,39.47,4.85,30.3,Healthy
2026-01-16 12:25:00,F0433,60.14,1.52,39.34,Critical
2026-01-16 12:30:00,F0169,99.19,2.12,90.24,Low
2026-01-16 12:35:00,F0130,98.72,2.01,94.0,Healthy
2026-01-16 12:40:00,F0894,72.77,1.85,32.36,Low
2026-01-16 12:45:00,F0189,79.99,4.68,13.69,Healthy
2026-01-16 12:50:00,F0955,33.13,0.24,12.49,Critical
2026-01-16 12:55:00,F0265,92.71,1.62,64.75,Low
2026-01-16 13:00:00,F0296,51.76,4.52,30.73,Critical
2026-01-16 13:05:00,F0448,83.33,1.99,78.55,Low
2026-01-16 13:10:00,F0548,84.89,4.27,17.07,Healthy
2026-01-16 13:15:00,F0141,36.88,2.55,31.25,Low
2026-01-16 13:20:00,F0719,40.08,1.87,33.3,Critical
2026-01-16 13:25:00,F0675,42.85,3.76,5.64,Healthy
2026-01-16 13:30:00,F0735,95.01,4.67,94.65,Low
2026-01-16 13:35:00,F0994,34.61,3.94,23.68,Low
2026-01-16 13:40:00,F0658,63.15,2.24,49.47,Critical
2026-01-16 13:45:00,F0730,88.07,3.16,73.15,Critical
2026-01-16 13:50:00,F0685,44.4,1.76,32.12,Low
2026-01-16 13:55:00,F0880,28.64,4.24,17.03,Low
2026-01-16 14:00:00,F0501,55.28,0.76,10.14,Low
2026-01-16 14:05:00,F0939,63.6,2.35,61.49,Healthy
2026-01-16 14:10:00,F0614,70.02,3.26,52.91,Healthy
2026-01-16 14:15:00,F0236,45.8,2.38,25.83,Low
2026-01-16 14:20:00,F0449,68.96,1.91,63.86,Critical
2026-01-16 14:25:00,F0854,81.11,4.3,73.18,Low
2026-01-16 14:30:00,F0585,73.78,2.99,11.91,Low
2026-01-16 14:35:00,F0209,92.1,1.59,19.94,Healthy
2026-01-16 14:40:00,F0228,68.96,2.54,33.34,Healthy
2026-01-16 14:45:00,F0807,19.76,1.25,12.48,Healthy
2026-01-16 14:50:00,F0941,88.92,1.35,68.84,Critical
2026-01-16 14:55:00,F0486,98.11,2.25,98.04,Critical
2026-01-16 15:00:00,F0070,95.98,1.04,53.49,Low
2026-01-16 15:05:00,F0010,89.21,2.5,79.44,Low
2026-01-16 15:10:00,F0065,88.18,2.29,82.72,Low
2026-01-16 15:15:00,F0335,43.17,2.34,18.15,Critical
2026-01-16 15:20:00,F0832,39.1,1.77,21.27,Critical
2026-01-16 15:25:00,F0365,87.03,2.66,5.0,Low
2026-01-16 15:30:00,F0391,77.34,1.1,68.56,Low
2026-01-16 15:35:00,F0956,76.49,2.5,8.76,Healthy
2026-01-16 15:40:00,F0318,97.23,2.11,59.25,Healthy
2026-01-16 15:45:00,F0590,67.42,2.1,20.99,Low
2026-01-16 15:50:00,F0995,93.66,3.22,88.87,Low
2026-01-16 15:55:00,F0030,60.77,3.02,5.27,Critical
2026-01-16 16:00:00,F0349,61.05,0.43,3.69,Low
2026-01-16 16:05:00,F0853,92.74,0.28,22.79,Critical
2026-01-16 16:10:00,F0554,91.39,0.99,70.89,Critical
2026-01-16 16:15:00,F0175,94.37,2.71,40.96,Critical
2026-01-16 16:20:00,F0796,95.62,1.53,29.48,Critical
2026-01-16 16:25:00,F0687,93.04,3.81,29.75,Critical
2026-01-16 16:30:00,F0575,84.5,3.0,72.42,Low
2026-01-16 16:35:00,F0728,88.18,4.47,82.39,Critical
2026-01-16 16:40:00,F0760,96.45,2.7,34.85,Healthy
2026-01-16 16:45:00,F0452,86.52,0.45,84.26,Critical
2026-01-16 16:50:00,F0919,83.74,3.71,58.38,Critical
2026-01-16 16:55:00,F0307,97.22,4.23,84.57,Critical
2026-01-16 17:00:00,F0463,95.74,3.27,54.04,Healthy
2026-01-16 17:05:00,F0542,86.59,4.65,46.21,Low
2026-01-16 17:10:00,F0102,94.35,1.46,91.59,Low
2026-01-16 17:15:00,F0895,89.66,1.19,79.48,Healthy
2026-01-16 17:20:00,F0085,77.27,2.08,52.31,Healthy
2026-01-16 17:25:00,F0515,78.36,3.26,72.61,Low
2026-01-16 17:30:00,F0084,78.03,4.27,75.2,Critical
2026-01-16 17:35:00,F0552,61.66,4.93,24.58,Healthy
2026-01-16 17:40:00,F0909,69.3,4.6,27.51,Healthy
2026-01-16 17:45:00,F0990,97.82,3.16,73.79,Critical
2026-01-16 17:50:00,F0456,92.88,4.26,57.29,Low
2026-01-16 17:55:00,F0883,63.96,1.98,57.71,Low
2026-01-16 18:00:00,F0809,94.13,3.01,92.46,Low
2026-01-16 18:05:00,F0517,37.45,4.18,8.94,Critical
2026-01-16 18:10:00,F0767,86.67,3.82,75.09,Healthy
2026-01-16 18:15:00,F0690,81.39,3.41,76.88,Low
2026-01-16 18:20:00,F0247,13.94,3.77,2.0,Critical
2026-01-16 18:25:00,F0129,86.9,1.39,7.98,Critical
2026-01-16 18:30:00,F0323,99.46,1.68,98.48,Low
2026-01-16 18:35:00,F0061,15.84,3.67,12.13,Critical
2026-01-16 18:40:00,F0877,90.51,4.17,53.11,Critical
2026-01-16 18:45:00,F0901,80.99,0.41,71.72,Healthy
2026-01-16 18:50:00,F0072,44.41,3.63,29.93,Low
2026-01-16 18:55:00,F0211,96.84,4.02,93.27,Low
2026-01-16 19:00:00,F0223,86.42,0.87,75.75,Critical
2026-01-16 19:05:00,F0252,60.98,3.66,34.87,Healthy
2026-01-16 19:10:00,F0008,39.22,4.03,35.32,Critical
2026-01-16 19:15:00,F0770,91.59,1.74,33.39,Low
2026-01-16 19:20:00,F0682,35.58,3.24,9.03,Healthy
2026-01-16 19:25:00,F0385,43.86,1.8,8.59,Healthy
2026-01-16 19:30:00,F0809,73.31,2.93,58.48,Healthy
2026-01-16 19:35:00,F0696,45.44,1.59,10.13,Critical
2026-01-16 19:40:00,F0246,52.9,0.84,4.26,Low
2026-01-16 19:45:00,F0558,92.56,2.39,48.62,Critical
2026-01-16 19:50:00,F0005,64.05,3.88,42.18,Low
2026-01-16 19:55:00,F0387,95.89,1.62,91.41,Low
2026-01-16 20:00:00,F0079,76.42,4.12,25.64,Healthy
2026-01-16 20:05:00,F0982,96.76,3.19,89.33,Low
2026-01-16 20:10:00,F0838,83.02,1.18,63.46,Critical
2026-01-16 20:15:00,F0999,94.05,2.17,91.9,Low
2026-01-16 20:20:00,F0560,98.79,0.38,96.33,Healthy
2026-01-16 20:25:00,F0147,14.26,4.9,13.54,Low
2026-01-16 20:30:00,F0522,96.15,2.23,41.97,Healthy
2026-01-16 20:35:00,F0119,46.26,1.44,26.33,Critical
2026-01-16 20:40:00,F0217,83.27,1.3,75.5,Healthy
2026-01-16 20:45:00,F0508,59.44,2.96,57.53,Low
2026-01-16 20:50:00,F0881,93.89,3.83,26.01,Critical
2026-01-16 20:55:00,F0178,62.8,3.52,62.67,Healthy
2026-01-16 21:00:00,F0629,64.32,3.86,50.57,Critical
2026-01-16 21:05:00,F0984,62.89,1.49,45.43,Low
2026-01-16 21:10:00,F0786,85.01,3.59,11.19,Low
2026-01-16 21:15:00,F0503,60.04,4.49,53.76,Healthy
2026-01-16 21:20:00,F0992,46.51,4.46,45.35,Low
2026-01-16 21:25:00,F0808,99.71,4.81,80.6,Healthy
2026-01-16 21:30:00,F0795,95.66,4.23,75.76,Critical
2026-01-16 21:35:00,F0214,83.72,0.37,76.57,Critical
2026-01-16 21:40:00,F0506,53.61,2.71,50.39,Healthy
2026-01-16 21:45:00,F0985,88.59,2.33,54.84,Critical
2026-01-16 21:50:00,F0780,53.71,1.32,22.24,Low
2026-01-16 21:55:00,F0735,50.14,4.18,44.95,Healthy
2026-01-16 22:00:00,F0975,64.95,3.19,60.5,Low
2026-01-16 22:05:00,F0993,89.78,4.16,19.3,Healthy
2026-01-16 22:10:00,F0271,29.47,0.81,18.63,Healthy
2026-01-16 22:15:00,F0868,97.19,4.63,96.99,Healthy
2026-01-16 22:20:00,F0036,87.41,1.32,86.24,Critical
2026-01-16 22:25:00,F0275,69.9,2.36,65.24,Low
2026-01-16 22:30:00,F0707,71.07,0.47,6.63,Critical
2026-01-16 22:35:00,F0164,92.99,1.51,83.89,Low
2026-01-16 22:40:00,F0659,89.95,3.95,37.12,Healthy
2026-01-16 22:45:00,F0102,63.9,2.52,5.95,Critical
2026-01-16 22:50:00,F0975,94.48,0.89,92.36,Low
2026-01-16 22:55:00,F0155,57.05,3.7,2.82,Critical
2026-01-16 23:00:00,F0417,95.93,1.43,38.98,Healthy
2026-01-16 23:05:00,F0863,99.33,1.99,18.33,Low
2026-01-16 23:10:00,F0853,79.64,1.09,79.35,Critical
2026-01-16 23:15:00,F0111,79.42,1.23,64.57,Critical
2026-01-16 23:20:00,F0392,86.14,0.45,82.84,Critical
2026-01-16 23:25:00,F0487,55.39,3.5,43.16,Healthy
2026-01-16 23:30:00,F0174,74.01,2.12,14.93,Healthy
2026-01-16 23:35:00,F0609,93.66,0.93,93.43,Low
2026-01-16 23:40:00,F0425,97.65,1.33,77.94,Critical
2026-01-16 23:45:00,F0982,30.55,2.94,13.55,Critical
2026-01-16 23:50:00,F0620,77.71,0.25,58.34,Low
2026-01-16 23:55:00,F0342,26.61,0.66,3.0,Critical
2026-01-17 00:00:00,F0631,98.15,0.32,96.57,Low
2026-01-17 00:05:00,F0463,12.1,3.81,8.95,Healthy
2026-01-17 00:10:00,F0390,61.41,0.72,16.02,Critical
2026-01-17 00:15:00,F0671,88.94,2.64,4.13,Low
2026-01-17 00:20:00,F0844,50.82,1.09,49.56,Low
2026-01-17 00:25:00,F0762,84.51,4.63,31.62,Low
2026-01-17 00:30:00,F0172,81.53,4.99,79.23,Critical
2026-01-17 00:35:00,F0007,89.88,4.83,80.77,Low
2026-01-17 00:40:00,F0149,29.68,1.38,25.68,Healthy
2026-01-17 00:45:00,F0925,94.87,1.61,75.96,Healthy
2026-01-17 00:50:00,F0016,71.26,0.89,18.37,Healthy
2026-01-17 00:55:00,F0774,72.88,1.23,34.23,Healthy
2026-01-17 01:00:00,F0748,94.55,3.72,14.19,Healthy
2026-01-17 01:05:00,F0817,92.64,1.66,58.33,Low
2026-01-17 01:10:00,F0691,88.59,2.0,88.33,Healthy
2026-01-17 01:15:00,F0231,60.36,3.2,42.07,Healthy
2026-01-17 01:20:00,F0838,71.69,0.58,47.03,Low
2026-01-17 01:25:00,F0138,99.18,0.32,72.02,Low
2026-01-17 01:30:00,F0554,96.67,4.17,94.8,Low
2026-01-17 01:35:00,F0589,20.58,0.38,11.19,Critical
2026-01-17 01:40:00,F0945,58.81,4.78,11.04,Healthy
2026-01-17 01:45:00,F0776,90.12,2.26,17.07,Critical
2026-01-17 01:50:00,F0424,66.84,3.11,28.55,Low
2026-01-17 01:55:00,F0527,93.69,2.25,47.9,Critical
2026-01-17 02:00:00,F0061,64.08,1.23,42.13,Healthy
2026-01-17 02:05:00,F0025,72.82,1.49,50.02,Critical
2026-01-17 02:10:00,F1000,91.41,2.3,74.92,Healthy
2026-01-17 02:15:00,F0299,97.75,0.73,97.67,Critical
2026-01-17 02:20:00,F0045,91.36,0.83,84.64,Healthy
2026-01-17 02:25:00,F0956,85.93,3.74,40.37,Healthy
2026-01-17 02:30:00,F0854,77.26,4.82,39.3,Healthy
2026-01-17 02:35:00,F0276,84.52,4.9,78.54,Critical
2026-01-17 02:40:00,F0517,97.22,2.36,43.7,Healthy
2026-01-17 02:45:00,F0327,58.32,2.96,11.73,Low
2026-01-17 02:50:00,F0173,91.8,0.91,43.17,Healthy
2026-01-17 02:55:00,F0703,99.94,1.16,99.79,Critical
2026-01-17 03:00:00,F0002,91.71,0.27,14.84,Healthy
2026-01-17 03:05:00,F0562,76.63,0.21,76.14,Critical
2026-01-17 03:10:00,F0413,84.03,4.01,37.69,Low
2026-01-17 03:15:00,F0529,24.3,0.73,23.93,Critical
2026-01-17 03:20:00,F0125,99.97,3.94,57.17,Low
2026-01-17 03:25:00,F0978,13.95,4.03,11.91,Healthy
2026-01-17 03:30:00,F0841,77.09,3.81,38.45,Healthy
2026-01-17 03:35:00,F0760,94.3,2.57,13.89,Critical
2026-01-17 03:40:00,F0471,86.19,4.74,67.33,Critical
2026-01-17 03:45:00,F0815,71.89,0.41,71.64,Critical
2026-01-17 03:50:00,F0085,89.56,2.81,33.68,Critical
2026-01-17 03:55:00,F0042,64.86,5.0,42.53,Healthy
2026-01-17 04:00:00,F0604,84.48,3.06,2.31,Critical
2026-01-17 04:05:00,F0912,59.14,1.25,27.73,Healthy
2026-01-17 04:10:00,F0952,84.65,1.37,72.3,Healthy
2026-01-17 04:15:00,F0619,56.75,0.61,52.34,Critical
2026-01-17 04:20:00,F0145,76.26,3.53,64.58,Critical
2026-01-17 04:25:00,F0194,99.9,1.68,96.29,Critical
2026-01-17 04:30:00,F0372,26.87,4.27,25.98,Healthy
2026-01-17 04:35:00,F0031,60.3,1.35,32.39,Low
2026-01-17 04:40:00,F0257,73.36,4.73,32.17,Low
2026-01-17 04:45:00,F0443,94.28,3.58,58.2,Low
2026-01-17 04:50:00,F0142,19.82,0.46,14.83,Low
2026-01-17 04:55:00,F0724,97.74,3.66,88.12,Critical
2026-01-17 05:00:00,F0142,92.39,3.51,91.02,Critical
2026-01-17 05:05:00,F0296,93.97,2.34,22.25,Healthy
2026-01-17 05:10:00,F0544,26.9,4.48,14.93,Low
2026-01-17 05:15:00,F0333,63.16,0.54,50.08,Healthy
2026-01-17 05:20:00,F0995,65.85,3.99,46.76,Healthy
2026-01-17 05:25:00,F0353,95.91,0.97,41.16,Low
2026-01-17 05:30:00,F0097,17.41,1.61,1.74,Critical
2026-01-17 05:35:00,F0563,96.69,2.85,95.04,Healthy
2026-01-17 05:40:00,F0806,88.35,4.7,68.66,Critical
2026-01-17 05:45:00,F0682,97.51,1.86,97.46,Low
2026-01-17 05:50:00,F0178,52.59,0.35,11.44,Healthy
2026-01-17 05:55:00,F0088,7.76,2.25,5.54,Healthy
2026-01-17 06:00:00,F0031,76.25,2.71,56.16,Healthy
2026-01-17 06:05:00,F0926,77.2,3.78,72.34,Healthy
2026-01-17 06:10:00,F0071,83.89,4.95,56.78,Low
2026-01-17 06:15:00,F0970,91.3,0.34,8.96,Critical
2026-01-17 06:20:00,F0446,92.47,0.26,71.53,Low
2026-01-17 06:25:00,F0936,91.56,4.11,22.44,Low
2026-01-17 06:30:00,F0313,97.98,3.68,31.21,Critical
2026-01-17 06:35:00,F0225,53.94,0.89,17.77,Critical
2026-01-17 06:40:00,F0637,31.74,4.16,29.98,Healthy
2026-01-17 06:45:00,F0762,66.59,0.23,33.29,Critical
2026-01-17 06:50:00,F0866,98.83,4.83,98.3,Healthy
2026-01-17 06:55:00,F0086,97.12,1.88,25.95,Low
2026-01-17 07:00:00,F0326,99.93,2.77,99.92,Healthy
2026-01-17 07:05:00,F0976,86.44,0.81,74.95,Healthy
2026-01-17 07:10:00,F0868,70.28,4.94,39.42,Low
2026-01-17 07:15:00,F0716,80.77,2.06,70.36,Low
2026-01-17 07:20:00,F0079,96.58,4.31,95.27,Critical
2026-01-17 07:25:00,F0559,92.86,4.44,87.93,Low
2026-01-17 07:30:00,F0301,89.73,4.25,51.06,Low
2026-01-17 07:35:00,F0062,55.22,0.59,46.71,Critical
2026-01-17 07:40:00,F0956,53.47,0.27,20.77,Healthy
2026-01-17 07:45:00,F0309,91.59,1.66,80.63,Healthy
2026-01-17 07:50:00,F0215,36.33,1.7,12.56,Low
2026-01-17 07:55:00,F0772,88.52,3.69,5.36,Low
2026-01-17 08:00:00,F0345,61.59,4.75,54.77,Critical
2026-01-17 08:05:00,F0365,85.15,1.41,43.28,Healthy
2026-01-17 08:10:00,F0994,46.76,2.96,35.69,Low
2026-01-17 08:15:00,F0839,75.62,1.53,65.99,Healthy
2026-01-17 08:20:00,F0505,93.23,0.69,76.64,Healthy
2026-01-17 08:25:00,F0256,61.32,0.59,54.67,Healthy
2026-01-17 08:30:00,F0346,90.1,2.26,85.72,Critical
2026-01-17 08:35:00,F0515,94.81,1.58,58.68,Healthy
2026-01-17 08:40:00,F0821,80.05,2.74,72.4,Low
2026-01-17 08:45:00,F0887,72.45,4.97,53.68,Healthy
2026-01-17 08:50:00,F0045,41.31,0.67,34.73,Healthy
2026-01-17 08:55:00,F0201,42.84,4.11,9.11,Critical
2026-01-17 09:00:00,F0254,93.15,0.59,74.98,Healthy
2026-01-17 09:05:00,F0762,39.26,2.13,11.85,Critical
2026-01-17 09:10:00,F0146,56.2,4.15,42.39,Healthy
2026-01-17 09:15:00,F0055,85.83,3.28,71.35,Healthy
2026-01-17 09:20:00,F0108,75.99,0.5,20.26,Critical
2026-01-17 09:25:00,F0935,79.13,4.17,44.67,Healthy
2026-01-17 09:30:00,F0014,11.0,4.08,8.02,Healthy
2026-01-17 09:35:00,F0247,86.89,4.7,29.78,Healthy
2026-01-17 09:40:00,F0843,77.49,2.58,75.02,Low
2026-01-17 09:45:00,F0768,77.28,2.86,76.19,Healthy
2026-01-17 09:50:00,F0160,98.66,3.84,88.46,Low
2026-01-17 09:55:00,F0053,92.13,3.16,68.37,Critical
2026-01-17 10:00:00,F0866,82.66,0.67,50.73,Critical
2026-01-17 10:05:00,F0944,92.93,2.71,46.67,Healthy
2026-01-17 10:10:00,F0349,98.45,0.57,62.87,Healthy
2026-01-17 10:15:00,F0484,41.68,1.0,33.77,Healthy
2026-01-17 10:20:00,F0536,92.8,3.44,55.81,Critical
2026-01-17 10:25:00,F0779,46.98,0.86,0.35,Healthy
2026-01-17 10:30:00,F0109,98.45,2.45,71.51,Low
2026-01-17 10:35:00,F0631,13.55,3.51,2.75,Low
2026-01-17 10:40:00,F0694,99.74,0.94,97.59,Critical
2026-01-17 10:45:00,F0258,99.85,3.02,87.91,Low
2026-01-17 10:50:00,F0347,59.13,0.78,49.04,Healthy
2026-01-17 10:55:00,F0109,57.74,4.42,4.03,Healthy
2026-01-17 11:00:00,F0741,19.43,1.58,18.21,Critical
2026-01-17 11:05:00,F0994,75.9,3.97,54.9,Critical
2026-01-17 11:10:00,F0889,28.03,1.01,3.15,Low
2026-01-17 11:15:00,F0405,36.61,3.89,19.42,Healthy
2026-01-17 11:20:00,F0039,48.96,4.16,16.23,Low
2026-01-17 11:25:00,F0868,82.17,3.86,60.25,Low
2026-01-17 11:30:00,F0821,27.44,3.4,25.96,Low
2026-01-17 11:35:00,F0707,82.11,1.91,68.22,Healthy
2026-01-17 11:40:00,F0374,93.54,4.28,24.59,Critical
2026-01-17 11:45:00,F0330,78.43,4.41,74.86,Healthy
2026-01-17 11:50:00,F0844,97.22,4.23,73.58,Healthy
2026-01-17 11:55:00,F0223,95.58,0.22,38.84,Healthy
2026-01-17 12:00:00,F0665,97.14,4.9,36.4,Critical
2026-01-17 12:05:00,F0869,80.33,4.49,76.68,Healthy
2026-01-17 12:10:00,F0887,88.71,3.54,70.28,Healthy
2026-01-17 12:15:00,F0516,93.89,1.59,57.79,Healthy
2026-01-17 12:20:00,F0757,93.21,0.25,22.04,Low
2026-01-17 12:25:00,F0324,92.57,4.09,60.07,Healthy
2026-01-17 12:30:00,F0387,91.57,0.68,4.69,Low
2026-01-17 12:35:00,F0398,91.99,3.87,71.97,Critical
2026-01-17 12:40:00,F0684,46.46,3.62,29.08,Critical
2026-01-17 12:45:00,F0096,93.81,1.32,86.25,Healthy
2026-01-17 12:50:00,F0283,91.94,4.14,32.59,Low
2026-01-17 12:55:00,F0518,51.07,3.89,42.06,Critical
2026-01-17 13:00:00,F0484,81.32,4.31,78.72,Healthy
2026-01-17 13:05:00,F0885,89.46,1.74,55.18,Healthy
2026-01-17 13:10:00,F0930,91.87,3.9,13.68,Low
2026-01-17 13:15:00,F0382,48.65,0.67,32.95,Critical
2026-01-17 13:20:00,F0159,67.97,0.67,49.78,Low
2026-01-17 13:25:00,F0832,96.53,3.27,85.41,Critical
2026-01-17 13:30:00,F0158,66.82,1.29,46.19,Low
2026-01-17 13:35:00,F0379,94.42,2.29,78.68,Low
2026-01-17 13:40:00,F0367,50.45,2.42,42.29,Healthy
2026-01-17 13:45:00,F0847,55.52,0.33,44.15,Critical
2026-01-17 13:50:00,F0773,89.57,1.94,46.38,Critical
2026-01-17 13:55:00,F0493,87.15,4.98,48.07,Critical
2026-01-17 14:00:00,F0315,85.77,1.24,72.27,Healthy
2026-01-17 14:05:00,F0304,94.77,3.93,53.01,Healthy
2026-01-17 14:10:00,F0471,89.22,2.62,84.05,Critical
2026-01-17 14:15:00,F0341,64.18,0.44,18.11,Low
2026-01-17 14:20:00,F0152,89.17,2.09,77.06,Low
2026-01-17 14:25:00,F0047,43.03,2.68,18.59,Low
2026-01-17 14:30:00,F0669,42.26,1.4,41.66,Low
2026-01-17 14:35:00,F0881,98.28,0.89,68.32,Critical
2026-01-17 14:40:00,F0991,78.31,1.82,20.65,Low
2026-01-17 14:45:00,F0129,66.36,3.52,47.59,Healthy
2026-01-17 14:50:00,F0487,94.7,2.27,89.31,Critical
2026-01-17 14:55:00,F0817,71.0,4.5,5.21,Low
2026-01-17 15:00:00,F0606,99.69,4.69,51.7,Critical
2026-01-17 15:05:00,F0380,49.02,0.48,23.38,Healthy
2026-01-17 15:10:00,F0538,27.85,1.86,25.97,Critical
2026-01-17 15:15:00,F0761,90.37,2.48,77.2,Healthy
2026-01-17 15:20:00,F0440,99.37,1.77,95.7,Low
2026-01-17 15:25:00,F0756,92.89,1.71,77.65,Low
2026-01-17 15:30:00,F0610,69.03,0.48,41.15,Low
2026-01-17 15:35:00,F0447,62.72,1.83,49.98,Healthy
2026-01-17 15:40:00,F0801,68.64,4.34,58.67,Critical
2026-01-17 15:45:00,F0881,61.27,4.26,25.97,Low
2026-01-17 15:50:00,F0185,93.21,0.83,74.96,Healthy
2026-01-17 15:55:00,F0494,89.52,1.04,70.62,Healthy
2026-01-17 16:00:00,F0380,52.17,0.56,10.64,Critical
2026-01-17 16:05:00,F0504,90.06,2.24,88.7,Healthy
2026-01-17 16:10:00,F0632,59.29,0.47,42.29,Critical
2026-01-17 16:15:00,F0414,89.77,1.59,37.19,Critical
2026-01-17 16:20:00,F0107,63.2,0.36,55.35,Low
2026-01-17 16:25:00,F0826,98.15,0.24,95.54,Healthy
2026-01-17 16:30:00,F0985,79.43,4.51,18.72,Critical
2026-01-17 16:35:00,F0912,99.94,0.27,79.47,Low
2026-01-17 16:40:00,F0080,58.85,2.11,18.44,Healthy
2026-01-17 16:45:00,F0476,46.36,0.32,42.23,Healthy
2026-01-17 16:50:00,F0947,92.79,4.07,92.16,Healthy
2026-01-17 16:55:00,F0702,93.8,3.94,44.56,Healthy
2026-01-17 17:00:00,F0190,95.3,1.6,94.14,Low
2026-01-17 17:05:00,F0386,98.63,1.08,83.51,Critical
2026-01-17 17:10:00,F0164,85.13,0.74,22.39,Critical
2026-01-17 17:15:00,F0938,98.48,2.33,27.86,Critical
2026-01-17 17:20:00,F0760,56.51,1.27,0.53,Low
2026-01-17 17:25:00,F0903,77.1,1.76,75.62,Low
2026-01-17 17:30:00,F0333,99.49,3.14,61.58,Healthy
2026-01-17 17:35:00,F0131,88.1,1.25,69.89,Low
2026-01-17 17:40:00,F0554,84.83,4.96,70.07,Healthy
2026-01-17 17:45:00,F0228,85.07,2.95,16.01,Low
2026-01-17 17:50:00,F0837,92.08,1.63,65.22,Low
2026-01-17 17:55:00,F0464,73.53,4.19,5.95,Low
2026-01-17 18:00:00,F0171,80.65,4.16,64.59,Critical
2026-01-17 18:05:00,F0501,71.75,1.91,64.45,Low
