timestamp,farm_id,temperature,humidity,soil_moisture,soil_temperature,light_intensity,battery_level
2026-01-18 02:00:00,F0937,24.35,94.9,54.08,31.72,76796,90.26
2026-01-18 02:05:00,F0576,20.2,92.83,64.34,37.57,57753,48.12
2026-01-18 02:10:00,F0158,41.2,41.79,17.18,23.94,31807,57.41
2026-01-18 02:15:00,F0699,20.12,79.21,16.42,27.86,96137,95.04
2026-01-18 02:20:00,F0809,27.03,70.68,54.68,16.91,54840,78.13
2026-01-18 02:25:00,F0594,26.39,53.49,88.87,27.71,82975,76.78
2026-01-18 02:30:00,F0587,40.37,40.85,61.7,26.49,99920,35.79
2026-01-18 02:35:00,F0107,23.01,85.46,29.51,30.85,45099,66.1
2026-01-18 02:40:00,F0182,29.73,59.98,53.98,25.95,48986,65.44
2026-01-18 02:45:00,F0370,36.92,57.63,30.65,32.84,12704,58.84
2026-01-18 02:50:00,F0610,19.75,52.49,73.08,37.91,4078,96.79
2026-01-18 02:55:00,F0669,31.07,49.36,47.43,26.3,18075,35.36
2026-01-18 03:00:00,F0623,32.57,74.17,51.75,24.34,48621,89.27
2026-01-18 03:05:00,F0034,20.26,35.33,60.73,22.69,69903,97.36
2026-01-18 03:10:00,F0316,24.79,78.71,45.95,20.78,82064,32.5
2026-01-18 03:15:00,F0077,24.28,68.03,15.96,15.06,96174,61.97
2026-01-18 03:20:00,F0404,20.33,90.69,73.3,35.87,33779,86.04
2026-01-18 03:25:00,F0721,32.53,50.27,62.16,33.42,80008,65.65
2026-01-18 03:30:00,F0092,26.22,88.87,31.81,30.21,4507,50.51
2026-01-18 03:35:00,F0628,40.53,54.76,64.97,23.9,24790,98.22
2026-01-18 03:40:00,F0599,34.21,37.68,75.07,32.52,61040,34.5
2026-01-18 03:45:00,F0313,23.37,41.27,42.29,33.36,75398,65.27
2026-01-18 03:50:00,F0163,39.5,89.23,61.53,25.79,88106,87.54
2026-01-18 03:55:00,F0662,26.74,89.48,48.29,19.5,65080,57.35
2026-01-18 04:00:00,F0122,20.78,51.82,65.84,17.21,62150,74.07
2026-01-18 04:05:00,F0211,33.01,41.89,77.75,24.52,77839,53.92
2026-01-18 04:10:00,F0349,27.75,65.87,55.2,29.74,73128,53.61
2026-01-18 04:15:00,F0065,18.84,79.15,40.73,28.91,27275,95.34
2026-01-18 04:20:00,F0513,27.08,92.93,79.65,33.81,78484,43.47
2026-01-18 04:25:00,F0218,40.77,89.53,89.46,24.45,36591,90.7
2026-01-18 04:30:00,F0053,22.04,43.05,51.75,34.31,87226,53.94
2026-01-18 04:35:00,F0822,36.37,52.79,44.53,35.05,35581,78.83
2026-01-18 04:40:00,F0531,28.67,78.19,43.88,20.96,77463,70.64
2026-01-18 04:45:00,F0996,28.62,35.09,41.52,29.45,97767,39.09
2026-01-18 04:50:00,F0875,28.64,46.43,38.98,15.83,84692,30.38
2026-01-18 04:55:00,F0025,36.59,45.69,52.14,28.81,1728,64.73
2026-01-18 05:00:00,F0280,34.3,78.62,60.84,22.24,30752,71.33
2026-01-18 05:05:00,F0265,25.99,31.75,48.07,33.74,37655,64.32
2026-01-18 05:10:00,F0965,18.78,92.91,54.37,23.62,70742,37.27
2026-01-18 05:15:00,F0747,30.81,90.12,58.53,19.29,80582,29.67
2026-01-18 05:20:00,F0417,32.42,49.69,70.52,15.99,37267,84.91
2026-01-18 05:25:00,F0030,29.39,59.81,19.15,33.47,37023,26.99
2026-01-18 05:30:00,F0002,35.32,55.11,28.25,37.76,34759,87.07
2026-01-18 05:35:00,F0322,20.48,82.14,80.96,24.38,68702,38.44
2026-01-18 05:40:00,F0546,28.85,67.79,30.45,35.49,52716,57.38
2026-01-18 05:45:00,F0664,28.25,74.96,89.84,36.94,52654,89.1
2026-01-18 05:50:00,F0764,18.9,44.2,79.28,18.14,64660,35.73
2026-01-18 05:55:00,F0803,31.69,60.84,23.36,28.68,8036,76.7
2026-01-18 06:00:00,F0777,31.81,83.18,20.24,35.17,3771,34.32
2026-01-18 06:05:00,F0501,28.47,61.39,55.0,30.69,79161,46.23
2026-01-18 06:10:00,F0402,25.18,63.65,59.39,25.61,75158,70.71
2026-01-18 06:15:00,F0208,30.44,94.73,79.73,15.5,12428,41.09
2026-01-18 06:20:00,F0221,39.35,59.07,64.15,21.2,63004,62.25
2026-01-18 06:25:00,F0216,38.52,31.49,75.64,22.91,85060,74.9
2026-01-18 06:30:00,F0420,18.76,79.43,17.17,24.28,70187,57.63
2026-01-18 06:35:00,F0444,36.15,33.93,21.39,34.46,92697,63.34
2026-01-18 06:40:00,F0965,20.87,40.39,28.68,35.31,53314,93.8
2026-01-18 06:45:00,F0884,23.24,37.14,29.07,25.62,48699,67.86
2026-01-18 06:50:00,F0603,30.5,49.34,65.41,31.1,28145,92.74
2026-01-18 06:55:00,F0255,29.96,90.79,48.44,22.69,91888,60.4
2026-01-18 07:00:00,F0012,29.74,34.3,18.37,33.46,54013,87.6
2026-01-18 07:05:00,F0373,20.86,31.95,47.05,15.94,5694,97.25
2026-01-18 07:10:00,F0541,22.92,64.96,63.41,25.15,96781,41.51
2026-01-18 07:15:00,F0993,22.71,30.69,34.07,34.35,47041,57.0
2026-01-18 07:20:00,F0444,40.31,51.36,36.36,30.6,39149,90.21
2026-01-18 07:25:00,F0636,21.1,42.01,19.33,15.23,16425,89.35
2026-01-18 07:30:00,F0568,38.86,62.89,74.39,33.08,34597,39.66
2026-01-18 07:35:00,F0971,19.98,62.01,53.94,32.16,66873,86.29
2026-01-18 07:40:00,F0971,24.27,47.36,18.12,27.93,76043,92.08
2026-01-18 07:45:00,F0761,32.1,31.56,89.69,37.35,5413,56.89
2026-01-18 07:50:00,F0909,26.92,30.33,68.49,22.87,56486,69.55
2026-01-18 07:55:00,F0800,19.3,78.31,26.92,34.17,86062,23.02
2026-01-18 08:00:00,F0134,32.57,68.88,61.68,23.77,29697,21.71
2026-01-18 08:05:00,F0615,37.74,40.73,33.44,34.54,53369,48.21
2026-01-18 08:10:00,F0993,18.08,45.91,48.01,29.78,16379,84.26
2026-01-18 08:15:00,F0282,37.32,84.7,75.32,30.7,28325,93.95
2026-01-18 08:20:00,F0027,20.82,86.31,62.1,23.22,13244,64.67
2026-01-18 08:25:00,F0944,25.83,31.43,24.6,16.8,70690,31.2
2026-01-18 08:30:00,F0040,36.19,75.04,43.84,26.9,8270,44.08
2026-01-18 08:35:00,F0896,20.99,75.05,57.5,35.93,8328,92.76
2026-01-18 08:40:00,F0355,25.14,48.71,48.62,36.05,48043,55.48
2026-01-18 08:45:00,F0845,29.65,59.06,30.34,33.66,99103,32.03
2026-01-18 08:50:00,F0851,35.2,71.48,39.56,27.1,14759,49.98
2026-01-18 08:55:00,F0087,30.86,61.59,79.47,19.32,68530,89.63
2026-01-18 09:00:00,F0448,40.36,85.38,59.02,34.97,13906,60.36
2026-01-18 09:05:00,F0190,38.9,53.73,50.03,24.63,70188,82.68
2026-01-18 09:10:00,F0678,35.37,51.88,40.38,15.94,8030,94.95
2026-01-18 09:15:00,F0127,31.8,77.32,78.93,29.27,40758,40.94
2026-01-18 09:20:00,F0514,28.88,36.72,74.94,15.34,93878,80.98
2026-01-18 09:25:00,F0525,31.31,68.04,23.63,31.4,43642,78.97
2026-01-18 09:30:00,F0523,31.73,72.54,36.61,31.37,6383,38.99
2026-01-18 09:35:00,F0341,18.64,90.63,45.97,36.4,46438,82.71
2026-01-18 09:40:00,F0616,34.75,80.28,30.77,34.8,67624,60.86
2026-01-18 09:45:00,F0880,19.49,79.18,25.06,18.51,58493,82.08
2026-01-18 09:50:00,F0308,28.73,84.36,62.07,36.48,36587,49.77
2026-01-18 09:55:00,F0895,22.32,48.45,68.1,17.9,68412,55.79
2026-01-18 10:00:00,F0872,24.92,68.14,75.86,26.1,62595,69.26
2026-01-18 10:05:00,F0018,29.84,76.2,80.56,35.53,79622,98.66
2026-01-18 10:10:00,F0561,37.97,67.0,70.29,25.62,35753,93.76
2026-01-18 10:15:00,F0866,39.42,58.36,24.94,30.59,45684,83.05
2026-01-18 10:20:00,F0675,38.29,37.63,39.74,28.48,46024,92.13
2026-01-18 10:25:00,F0953,22.05,59.28,48.51,29.35,3729,50.05
2026-01-18 10:30:00,F0127,36.77,89.23,88.93,26.29,90068,58.61
2026-01-18 10:35:00,F0370,22.74,34.08,36.23,23.46,15834,75.47
2026-01-18 10:40:00,F0207,24.63,62.27,84.67,33.84,8324,47.12
2026-01-18 10:45:00,F0984,26.75,66.12,74.27,23.12,82590,97.07
2026-01-18 10:50:00,F0910,37.94,90.04,75.11,37.04,56569,99.37
2026-01-18 10:55:00,F0980,41.28,43.95,42.98,37.31,87248,58.69
2026-01-18 11:00:00,F0994,38.66,56.95,53.17,27.89,81315,48.49
2026-01-18 11:05:00,F0008,25.24,82.23,58.54,15.69,55706,80.73
2026-01-18 11:10:00,F0053,25.05,35.16,21.66,35.95,90193,57.72
2026-01-18 11:15:00,F0329,36.38,36.08,68.86,25.51,31344,37.85
2026-01-18 11:20:00,F0570,27.21,33.0,85.36,30.68,32794,89.63
2026-01-18 11:25:00,F0685,34.32,32.34,58.18,37.16,68849,98.67
2026-01-18 11:30:00,F0560,26.41,74.15,88.46,15.77,49733,83.2
2026-01-18 11:35:00,F0566,22.73,35.09,23.1,34.35,23703,23.5
2026-01-18 11:40:00,F0416,24.84,32.14,68.11,30.78,97150,38.99
2026-01-18 11:45:00,F0223,40.57,58.17,52.48,15.98,1319,73.26
2026-01-18 11:50:00,F0911,23.67,66.43,48.57,18.9,86836,99.54
2026-01-18 11:55:00,F0065,31.43,69.97,54.62,21.52,59955,61.58
2026-01-18 12:00:00,F0771,36.14,80.24,47.42,20.71,36778,90.45
2026-01-18 12:05:00,F0824,21.24,30.51,32.44,26.79,13151,34.85
2026-01-18 12:10:00,F0191,35.83,56.31,36.91,21.4,96411,85.29
2026-01-18 12:15:00,F0315,24.6,31.95,49.73,27.85,90682,81.2
2026-01-18 12:20:00,F0780,29.88,83.33,45.48,25.17,86354,46.18
2026-01-18 12:25:00,F0096,34.39,65.73,48.27,34.66,36733,68.75
2026-01-18 12:30:00,F0173,25.47,64.22,64.78,22.04,34717,50.72
2026-01-18 12:35:00,F0625,23.21,81.56,61.25,22.7,13039,84.83
2026-01-18 12:40:00,F0339,37.39,56.22,64.02,19.51,37588,20.82
2026-01-18 12:45:00,F0157,33.04,81.5,58.75,15.26,73813,95.1
2026-01-18 12:50:00,F0825,27.0,79.77,59.19,23.98,88513,99.68
2026-01-18 12:55:00,F0532,19.53,88.33,64.6,27.37,19232,66.12
2026-01-18 13:00:00,F0810,21.5,73.22,63.74,37.42,85620,30.91
2026-01-18 13:05:00,F0393,31.44,38.93,82.75,20.21,28235,38.43
2026-01-18 13:10:00,F0724,31.39,47.54,88.59,30.54,9430,36.3
2026-01-18 13:15:00,F0424,29.81,49.55,81.24,26.98,43831,59.66
2026-01-18 13:20:00,F0251,19.23,47.26,39.73,28.43,90979,84.01
2026-01-18 13:25:00,F0911,25.81,80.41,64.69,29.99,88305,93.28
2026-01-18 13:30:00,F0381,37.82,59.92,43.9,30.57,8092,90.94
2026-01-18 13:35:00,F0346,19.61,77.76,83.74,29.66,63780,72.13
2026-01-18 13:40:00,F0268,33.34,91.14,34.8,37.27,30385,33.25
2026-01-18 13:45:00,F0038,26.82,36.98,87.16,23.17,33939,83.97
2026-01-18 13:50:00,F0182,19.02,48.97,21.58,30.75,57530,55.45
2026-01-18 13:55:00,F0467,35.17,86.25,25.3,20.74,11855,70.53
2026-01-18 14:00:00,F0095,31.72,64.3,65.3,30.12,45607,52.71
2026-01-18 14:05:00,F0643,20.43,44.55,80.93,27.59,7509,63.47
2026-01-18 14:10:00,F0641,24.31,42.19,28.92,19.27,74748,60.06
2026-01-18 14:15:00,F0952,29.42,57.52,68.27,19.71,65221,73.73
2026-01-18 14:20:00,F0709,35.2,80.66,24.66,19.7,13555,20.13
2026-01-18 14:25:00,F0042,40.08,78.36,52.91,37.32,97557,85.88
2026-01-18 14:30:00,F0045,18.92,39.82,60.24,27.16,46819,56.73
2026-01-18 14:35:00,F0859,33.7,84.17,37.16,34.13,54271,48.95
2026-01-18 14:40:00,F0613,18.5,85.07,50.48,31.18,47051,69.31
2026-01-18 14:45:00,F0440,20.3,37.35,36.74,22.28,67034,85.73
2026-01-18 14:50:00,F0046,25.49,86.38,62.06,26.02,98257,77.56
2026-01-18 14:55:00,F0127,23.3,57.83,15.81,32.28,19341,28.7
2026-01-18 15:00:00,F0563,32.1,48.69,75.27,19.63,61280,28.82
2026-01-18 15:05:00,F0458,23.74,84.23,18.28,20.65,80900,30.1
2026-01-18 15:10:00,F0289,23.97,35.65,46.03,24.46,53185,88.47
2026-01-18 15:15:00,F0180,23.32,56.11,82.82,37.26,45532,60.82
2026-01-18 15:20:00,F0429,36.31,46.29,39.44,22.78,56179,56.55
2026-01-18 15:25:00,F0143,39.46,73.84,45.39,35.51,98961,24.6
2026-01-18 15:30:00,F0466,35.38,37.33,15.58,37.08,99084,87.64
2026-01-18 15:35:00,F0940,34.44,58.38,51.56,24.8,1359,45.54
2026-01-18 15:40:00,F0980,19.82,34.61,28.34,31.05,12968,87.95
2026-01-18 15:45:00,F0465,38.87,68.92,75.76,37.35,48838,83.96
2026-01-18 15:50:00,F0193,31.78,44.93,67.22,20.32,83528,89.2
2026-01-18 15:55:00,F0280,30.71,77.71,67.56,37.27,55867,46.47
2026-01-18 16:00:00,F0838,19.35,58.75,37.26,18.34,15191,76.5
2026-01-18 16:05:00,F0233,18.77,47.64,44.7,21.1,99287,62.27
2026-01-18 16:10:00,F0343,33.07,74.47,70.44,28.19,19701,77.66
2026-01-18 16:15:00,F0312,19.65,80.36,82.94,22.43,40948,63.55
2026-01-18 16:20:00,F0034,36.7,36.4,60.51,19.38,52295,81.98
2026-01-18 16:25:00,F0741,23.95,93.73,30.23,20.48,42380,58.56
2026-01-18 16:30:00,F0791,26.84,49.67,49.91,35.02,1379,66.21
2026-01-18 16:35:00,F0554,39.59,37.77,72.83,21.06,60092,94.33
2026-01-18 16:40:00,F0034,33.35,39.54,73.97,15.25,98870,41.56
2026-01-18 16:45:00,F0063,20.67,41.96,67.78,35.1,23232,64.14
2026-01-18 16:50:00,F0697,38.03,44.56,30.91,35.96,75107,79.59
2026-01-18 16:55:00,F0095,28.78,84.64,55.43,23.76,15213,56.32
2026-01-18 17:00:00,F0620,28.67,32.39,60.32,26.35,97927,38.94
2026-01-18 17:05:00,F0706,36.58,45.53,72.26,16.59,8498,74.85
2026-01-18 17:10:00,F0739,26.71,83.64,21.3,23.7,72853,35.14
2026-01-18 17:15:00,F0735,33.61,61.73,30.89,35.46,38686,71.49
2026-01-18 17:20:00,F0029,30.46,76.37,34.33,21.9,51555,48.03
2026-01-18 17:25:00,F0735,37.23,49.24,89.46,23.16,20561,98.33
2026-01-18 17:30:00,F0343,31.7,90.54,42.65,15.49,66203,88.2
2026-01-18 17:35:00,F0392,38.76,30.44,34.57,19.14,2618,57.52
2026-01-18 17:40:00,F0902,33.55,57.65,63.94,31.59,60004,28.85
2026-01-18 17:45:00,F0678,37.65,56.69,72.01,37.5,83782,72.61
2026-01-18 17:50:00,F0807,35.75,92.36,24.1,25.03,3617,79.16
2026-01-18 17:55:00,F0028,41.76,87.6,74.1,25.03,1423,67.01
2026-01-18 18:00:00,F0070,32.15,84.88,15.26,27.78,86679,57.39
2026-01-18 18:05:00,F0051,38.94,94.65,52.47,24.34,23031,62.19
2026-01-18 18:10:00,F0353,40.3,82.15,65.02,27.05,61940,85.86
2026-01-18 18:15:00,F0872,29.9,33.23,35.81,28.54,18580,75.81
2026-01-18 18:20:00,F0519,21.11,92.33,22.89,22.72,85866,72.48
2026-01-18 18:25:00,F0753,32.4,56.08,47.55,37.18,59929,36.18
2026-01-18 18:30:00,F0326,41.08,53.53,67.15,27.95,15689,99.24
2026-01-18 18:35:00,F0838,22.01,32.4,79.9,35.74,16745,97.67
2026-01-18 18:40:00,F0378,27.63,85.61,69.7,28.09,97800,73.03
2026-01-18 18:45:00,F0817,24.78,64.49,65.27,19.02,6883,23.9
2026-01-18 18:50:00,F0366,20.54,60.35,34.93,33.64,69805,53.29
2026-01-18 18:55:00,F0485,22.54,65.19,56.32,31.81,65233,78.16
2026-01-18 19:00:00,F0269,30.23,91.35,36.16,25.38,32294,49.91
2026-01-18 19:05:00,F0629,40.28,73.33,85.88,30.06,41225,37.29
2026-01-18 19:10:00,F0241,26.95,69.29,59.27,32.29,24257,48.05
2026-01-18 19:15:00,F0792,18.87,35.22,30.01,31.03,34314,54.06
2026-01-18 19:20:00,F0592,20.95,54.8,51.82,28.28,75527,53.62
2026-01-18 19:25:00,F0600,31.8,43.7,32.92,15.86,83197,26.1
2026-01-18 19:30:00,F0784,31.32,66.19,17.97,29.75,70516,30.61
2026-01-18 19:35:00,F0817,35.71,80.89,43.04,20.41,44448,34.23
2026-01-18 19:40:00,F0707,22.12,38.82,65.67,32.84,65351,40.29
2026-01-18 19:45:00,F0517,20.97,42.11,26.82,28.59,88091,67.14
2026-01-18 19:50:00,F0298,35.9,37.94,32.31,37.39,17716,31.0
2026-01-18 19:55:00,F0227,19.98,71.91,53.3,22.72,2058,83.46
2026-01-18 20:00:00,F0582,33.62,74.57,75.83,25.11,85432,71.87
2026-01-18 20:05:00,F0324,25.82,61.35,64.51,31.67,74733,26.31
2026-01-18 20:10:00,F0308,22.89,89.45,65.2,19.87,84982,45.54
2026-01-18 20:15:00,F0359,23.94,90.12,20.74,30.87,65874,48.14
2026-01-18 20:20:00,F0878,32.1,88.5,49.46,16.15,36608,61.25
2026-01-18 20:25:00,F0751,36.89,54.73,67.64,23.58,85364,48.19
2026-01-18 20:30:00,F0428,22.47,69.77,29.78,28.26,54338,62.87
2026-01-18 20:35:00,F0912,37.84,59.94,15.36,26.98,42343,45.96
2026-01-18 20:40:00,F0410,31.74,47.7,73.05,28.32,36728,41.28
2026-01-18 20:45:00,F0109,19.45,76.6,16.17,18.36,64803,82.36
2026-01-18 20:50:00,F0608,29.37,70.45,41.16,34.35,20694,29.18
2026-01-18 20:55:00,F0981,18.03,85.3,74.98,26.61,84935,69.2
2026-01-18 21:00:00,F0626,39.45,70.46,23.52,37.07,83268,66.9
2026-01-18 21:05:00,F0379,28.76,91.96,30.76,22.05,66902,91.02
2026-01-18 21:10:00,F0080,20.42,51.12,52.46,34.67,40264,56.64
2026-01-18 21:15:00,F0406,19.28,36.01,88.33,24.48,91061,32.91
2026-01-18 21:20:00,F0192,25.25,91.15,83.14,21.53,22321,20.26
2026-01-18 21:25:00,F0183,41.08,83.98,40.63,20.77,52037,69.84
2026-01-18 21:30:00,F0713,22.07,73.13,57.72,15.09,11926,80.06
2026-01-18 21:35:00,F0253,33.99,44.89,43.87,36.0,82818,94.07
2026-01-18 21:40:00,F0854,40.23,60.7,18.72,30.23,55672,24.06
2026-01-18 21:45:00,F0811,24.0,67.09,78.99,16.77,58867,66.25
2026-01-18 21:50:00,F0793,26.58,55.43,40.3,16.71,83890,81.0
2026-01-18 21:55:00,F0088,35.77,30.03,27.78,21.69,14984,59.01
2026-01-18 22:00:00,F0409,19.62,63.45,82.91,22.76,34173,73.16
2026-01-18 22:05:00,F0088,30.69,92.03,40.18,17.8,29617,73.93
2026-01-18 22:10:00,F0446,27.41,77.5,15.92,26.91,79286,84.01
2026-01-18 22:15:00,F0069,25.89,58.02,71.93,22.35,16279,55.14
2026-01-18 22:20:00,F0628,20.37,54.26,50.51,18.92,8804,76.31
2026-01-18 22:25:00,F0182,35.71,49.76,28.37,16.97,77663,89.02
2026-01-18 22:30:00,F0659,34.45,72.28,27.0,28.41,80639,41.63
2026-01-18 22:35:00,F0116,24.96,48.48,71.33,19.98,68270,96.92
2026-01-18 22:40:00,F0711,34.88,88.58,58.58,28.35,38291,88.38
2026-01-18 22:45:00,F0423,25.71,30.37,24.05,18.73,94140,22.44
2026-01-18 22:50:00,F0462,25.25,32.79,18.87,35.75,85751,44.22
2026-01-18 22:55:00,F0315,28.46,93.68,53.51,26.97,53854,49.12
2026-01-18 23:00:00,F0305,31.05,74.92,26.02,19.29,79624,29.97
2026-01-18 23:05:00,F0678,27.25,87.65,39.52,28.95,14340,93.05
2026-01-18 23:10:00,F0320,40.96,75.1,58.25,37.91,42072,35.31
2026-01-18 23:15:00,F0154,35.26,66.38,16.91,17.19,25993,24.93
2026-01-18 23:20:00,F0323,39.18,44.15,41.95,34.06,70942,81.4
2026-01-18 23:25:00,F0909,41.15,48.84,55.74,36.48,2621,78.18
2026-01-18 23:30:00,F0152,39.15,86.99,84.09,24.07,52519,58.13
2026-01-18 23:35:00,F0084,33.11,94.94,26.86,37.88,42043,39.75
2026-01-18 23:40:00,F0856,41.22,87.27,26.92,27.35,58804,83.99
2026-01-18 23:45:00,F0834,28.76,55.02,38.32,18.1,96910,35.83
2026-01-18 23:50:00,F0650,40.41,72.94,71.35,26.35,93547,92.79
2026-01-18 23:55:00,F0437,35.0,89.15,37.68,37.34,92855,90.12
2026-01-19 00:00:00,F0886,29.98,86.11,20.63,25.32,45307,34.28
2026-01-19 00:05:00,F0300,38.23,33.36,33.08,20.03,5691,90.6
2026-01-19 00:10:00,F0380,38.51,31.21,65.49,33.49,79426,77.17
2026-01-19 00:15:00,F0505,41.2,39.4,74.87,33.5,19031,47.57
2026-01-19 00:20:00,F0188,28.37,48.81,19.85,32.13,88349,99.1
2026-01-19 00:25:00,F0607,34.1,68.58,51.4,34.41,99625,77.91
2026-01-19 00:30:00,F0772,35.03,45.21,56.32,31.08,29774,64.44
2026-01-19 00:35:00,F0106,37.32,41.0,84.59,28.26,50981,71.85
2026-01-19 00:40:00,F0994,34.09,40.82,77.56,27.63,56899,61.28
2026-01-19 00:45:00,F0490,39.23,77.94,17.98,19.15,31441,48.18
2026-01-19 00:50:00,F0937,28.96,72.28,20.93,29.13,49131,66.31
2026-01-19 00:55:00,F0073,37.69,77.16,66.13,28.64,89403,26.47
2026-01-19 01:00:00,F0196,25.65,50.31,50.07,16.31,1896,85.21
2026-01-19 01:05:00,F0876,41.92,30.21,50.96,15.14,74215,64.13
2026-01-19 01:10:00,F0793,39.66,66.81,64.4,29.02,53363,35.83
2026-01-19 01:15:00,F0355,28.95,62.8,67.83,24.54,10265,39.01
2026-01-19 01:20:00,F0957,18.28,51.15,58.41,16.68,34712,64.2
2026-01-19 01:25:00,F0758,26.62,78.64,27.22,23.53,44622,46.93
2026-01-19 01:30:00,F0201,37.61,83.59,68.1,32.08,81259,25.39
2026-01-19 01:35:00,F0302,20.31,56.88,64.46,23.15,98997,76.32
2026-01-19 01:40:00,F0939,20.39,68.78,52.34,22.88,89149,38.43
2026-01-19 01:45:00,F0882,37.36,57.88,45.14,23.18,80351,20.79
2026-01-19 01:50:00,F0874,26.04,31.98,19.87,20.46,19659,31.25
2026-01-19 01:55:00,F0268,21.22,86.3,51.51,26.55,62095,89.47
2026-01-19 02:00:00,F0981,18.95,76.11,81.26,34.0,23608,37.32
2026-01-19 02:05:00,F0846,31.08,39.1,21.01,16.45,69986,85.28
2026-01-19 02:10:00,F0670,35.41,78.76,41.5,34.8,89440,55.45
2026-01-19 02:15:00,F0699,38.44,50.81,25.43,33.89,10254,92.25
2026-01-19 02:20:00,F0452,35.98,91.62,46.73,32.42,66279,91.29
2026-01-19 02:25:00,F0223,19.69,49.88,78.09,19.73,14782,91.81
2026-01-19 02:30:00,F0548,30.09,40.53,33.06,33.78,96945,81.35
2026-01-19 02:35:00,F0801,41.31,87.76,65.5,15.61,31785,85.12
2026-01-19 02:40:00,F0546,20.29,82.08,33.26,24.6,72714,96.15
2026-01-19 02:45:00,F0733,20.22,32.43,18.34,16.56,21062,44.36
2026-01-19 02:50:00,F0724,24.07,65.36,48.58,18.1,35313,97.8
2026-01-19 02:55:00,F0065,28.19,65.76,54.97,29.76,83881,35.32
2026-01-19 03:00:00,F0778,19.54,66.91,58.05,34.82,2408,36.77
2026-01-19 03:05:00,F0132,41.1,48.21,63.32,30.28,34529,37.04
2026-01-19 03:10:00,F0210,25.36,38.43,18.25,23.31,6896,84.38
2026-01-19 03:15:00,F0302,38.24,30.13,15.9,21.72,27119,29.76
2026-01-19 03:20:00,F0345,26.79,92.4,49.14,21.98,7202,77.66
2026-01-19 03:25:00,F0779,41.42,39.54,66.07,30.62,79223,96.81
2026-01-19 03:30:00,F0434,36.12,94.71,49.82,30.11,65110,50.22
2026-01-19 03:35:00,F0800,19.84,63.98,72.32,35.5,74308,95.28
2026-01-19 03:40:00,F0568,29.92,65.99,78.67,25.44,56511,58.09
2026-01-19 03:45:00,F0449,40.03,86.21,31.33,26.05,87020,26.12
2026-01-19 03:50:00,F0809,23.11,64.91,54.98,28.2,81573,56.52
2026-01-19 03:55:00,F0652,37.2,32.71,53.0,20.17,37033,48.9
2026-01-19 04:00:00,F0602,24.07,52.2,52.6,36.38,12074,71.62
2026-01-19 04:05:00,F0810,28.95,77.07,36.04,27.39,90861,22.45
2026-01-19 04:10:00,F0985,41.39,72.73,73.41,31.74,6249,39.84
2026-01-19 04:15:00,F0649,37.09,52.61,51.33,22.34,44444,69.59
2026-01-19 04:20:00,F0929,31.65,79.87,55.45,22.48,87727,51.3
2026-01-19 04:25:00,F0144,18.79,88.53,77.04,28.82,31872,66.68
2026-01-19 04:30:00,F0459,19.95,66.63,33.87,36.69,30871,61.32
2026-01-19 04:35:00,F0868,28.09,59.65,25.52,16.25,62375,97.08
2026-01-19 04:40:00,F0077,36.43,42.82,56.92,21.42,8231,74.94
2026-01-19 04:45:00,F0355,26.62,72.18,68.92,32.38,89312,45.57
2026-01-19 04:50:00,F0290,40.49,85.21,48.76,36.6,68652,76.66
2026-01-19 04:55:00,F0694,27.92,60.42,87.58,35.11,71522,97.76
2026-01-19 05:00:00,F0602,40.25,40.71,68.69,31.79,14874,80.98
2026-01-19 05:05:00,F0033,35.77,59.61,25.49,30.32,37337,21.73
2026-01-19 05:10:00,F0775,32.85,62.14,87.74,37.7,23778,43.6
2026-01-19 05:15:00,F0109,34.51,53.86,51.88,30.94,37633,27.58
2026-01-19 05:20:00,F0910,18.55,75.11,38.3,24.83,64370,26.55
2026-01-19 05:25:00,F0429,24.17,47.77,86.99,17.9,39318,44.05
2026-01-19 05:30:00,F0970,41.07,33.85,34.41,27.62,62606,26.57
2026-01-19 05:35:00,F0825,18.38,37.64,49.74,32.91,31268,39.38
2026-01-19 05:40:00,F0335,29.12,33.06,36.39,21.76,99922,22.33
2026-01-19 05:45:00,F0251,21.23,84.61,64.46,32.77,75225,99.35
2026-01-19 05:50:00,F0896,29.59,87.99,60.05,33.65,8843,80.38
2026-01-19 05:55:00,F0655,36.62,46.95,87.04,26.81,14251,84.22
2026-01-19 06:00:00,F0453,32.98,87.09,52.52,28.57,19708,40.89
2026-01-19 06:05:00,F0862,31.77,48.44,16.67,34.67,16887,28.42
2026-01-19 06:10:00,F0958,34.32,33.85,53.37,32.66,38802,39.6
2026-01-19 06:15:00,F0254,20.01,47.18,41.8,23.72,49704,27.75
2026-01-19 06:20:00,F0807,20.99,60.14,59.6,35.64,63210,24.55
2026-01-19 06:25:00,F0252,24.51,88.73,49.52,19.55,21258,48.33
2026-01-19 06:30:00,F0391,37.35,60.48,17.13,33.69,91285,46.45
2026-01-19 06:35:00,F0390,21.31,35.94,63.71,18.56,17183,25.84
2026-01-19 06:40:00,F0345,24.19,71.4,23.52,34.23,4541,71.21
2026-01-19 06:45:00,F0029,27.1,61.77,33.59,24.25,77422,36.31
2026-01-19 06:50:00,F0803,18.79,86.62,28.24,37.49,41539,41.18
2026-01-19 06:55:00,F0663,38.75,80.97,47.83,37.69,33026,79.86
